ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
Lilian Magna Lymphatic Massage, Inc.*|*B20250159096*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1536 S SHERBOURNE DR*|**|*LOS ANGELES*|*CA*|*United States*|*90035*|*1536 S SHERBOURNE DR*|**|**|*LOS ANGELES*|*CA*|*United States*|*90035*|**|**|**|**|**|**|**|*
LILY DAY SPA LLC*|*B20250158036*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*330 W LAS TUNAS DR*|**|*SAN GABRIEL*|*CA*|*United States*|*91776*|*330 W LAS TUNAS DR*|**|**|*SAN GABRIEL*|*CA*|*United States*|*91776*|**|**|**|**|**|**|*One Manager*|*
Limited 57 LLC*|*B20250159215*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251279862*|*Jun 12 2025  4:16PM*|*9111 LEMONA AVE*|*UNIT 30*|*NORTH HILLS*|*CA*|*United States*|*91343*|*9111 LEMONA AVE*|*UNIT 30*|**|*NORTH HILLS*|*CA*|*United States*|*91343*|*9111 LEMONA AVE*|*UNIT 30*|*NORTH HILLS*|*CA*|*United States*|*91343*|*One Manager*|*Consulting
Limo SF LLC*|*B20250159912*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251273351*|*Jun 11 2025  6:25PM*|*77 DOW PL*|*APT 1306*|*SAN FRANCISCO*|*CA*|*United States*|*94107*|*77 DOW PL*|*APT 1306*|**|*SAN FRANCISCO*|*CA*|*United States*|*94107*|**|**|**|**|**|**|*One Manager*|*Limousine and Transportation
Lincoln St Orange Property, LLC*|*B20250163444*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3231 EAST 15TH STREET*|**|*NEWPORT BEACH*|*CA*|*United States*|*92663*|*3231 EAST 15TH STREET*|**|**|*NEWPORT BEACH*|*CA*|*United States*|*92663*|**|**|**|**|**|**|*One Manager*|*
Lindy Huynh, LLC*|*B20250159104*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4501 CEDROS AVENUE*|*UNIT 235*|*SHERMAN OAKS*|*CA*|*United States*|*91403*|*4501 CEDROS AVENUE*|*UNIT 235*|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|**|**|**|**|**|**|*One Manager*|*
Linear Drive Inc.*|*B20250156507*|*06/09/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8033 W SUNSET BLVD #5027*|**|*LOS ANGELES*|*CA*|*United States*|*90046*|*8033 W SUNSET BLVD #5027*|**|**|*LOS ANGELES*|*CA*|*United States*|*90046*|**|**|**|**|**|**|**|*
Lines & Littles LLC*|*B20250159870*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251278319*|*Jun 12 2025  2:04PM*|*40 HANKEN DR*|**|*KENTFIELD*|*CA*|*United States*|*94904*|*40 HANKEN DR*|**|**|*KENTFIELD*|*CA*|*United States*|*94904*|*40 HANKEN DR*|**|*KENTFIELD*|*CA*|*United States*|*94904*|*One Manager*|*Art studio and café offering creative classes and play space for familie
Link Solutions, Inc.*|*B20250160662*|*06/11/2025*|*VIRGINIA*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251283460*|*Jun 13 2025 11:19AM*|*8251 GREENSBORO DRIVE, SUITE 500*|**|*MCLEAN*|*VA*|*United States*|*22102*|*8251 GREENSBORO DRIVE, SUITE 500*|**|**|*MCLEAN*|*VA*|*United States*|*22102*|**|**|**|**|**|**|**|*IT consulting company.
Linked Up Properties*|*B20250162735*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2555 TOWNSGATE ROAD*|*320*|*WESTLAKE VILLAGE*|*CA*|*United States*|*91361*|*2555 TOWNSGATE ROAD*|*320*|**|*WESTLAKE VILLAGE*|*CA*|*United States*|*91361*|**|**|**|**|**|**|**|*
Linkline Freight Inc*|*B20250160115*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251282765*|*Jun 13 2025 10:13AM*|*1142 S DIAMOND BAR BLVD*|*#628*|*DIAMOND BAR*|*CA*|*United States*|*91765*|*1142 S DIAMOND BAR BLVD*|*#628*|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|**|**|**|**|**|**|**|*LOGISTICS
LINTRADE INVESTMENTS LLC*|*B20250158311*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9663 SANTA MONICA BLVD 642*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*9663 SANTA MONICA BLVD 642*|**|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|**|**|**|**|**|**|*All LLC Member(s)*|*
Lion Brothers, Inc*|*B20250158675*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12713 GAULT ST*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91605*|*12713 GAULT ST*|**|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91605*|**|**|**|**|**|**|**|*
LIONS PROTECTION AGENCY, LLC*|*B20250158873*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3132 MANISTEE DR.*|**|*COSTA MESA*|*CA*|*United States*|*92626*|*3132 MANISTEE DR.*|**|**|*COSTA MESA*|*CA*|*United States*|*92626*|**|**|**|**|**|**|*One Manager*|*
Lioren Collective LLC*|*B20250162120*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12922 CARMEL CREEK RD*|*UNIT 32*|*SAN DIEGO*|*CA*|*United States*|*92130*|*12922 CARMEL CREEK RD*|*UNIT 32*|**|*SAN DIEGO*|*CA*|*United States*|*92130*|**|**|**|**|**|**|*One Manager*|*
Liquid Coyotes LLC*|*B20250164737*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*61 MARIPOSA ROAD*|*A*|*SAN RAFAEL*|*CA*|*United States*|*94901*|*61 MARIPOSA ROAD*|*A*|**|*SAN RAFAEL*|*CA*|*United States*|*94901*|**|**|**|**|**|**|*One Manager*|*
LIQUID ESCROW, INC.*|*B20250161171*|*06/11/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*219 N. SERRANO AVENUE*|**|*LOS ANGELES*|*CA*|*United States*|*90004*|*219 N. SERRANO AVENUE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90004*|*219 N. SERRANO AVENUE*|**|*LOS ANGELES*|*CA*|*United States*|*90004*|**|*
LISH 26 LLC*|*B20250164042*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2052 BUNDY DR*|*1073*|*LOS ANGELES*|*CA*|*United States*|*90025*|*2052 BUNDY DR*|*1073*|*LOS ANGELES*|*CA*|*CA*|*United States*|*90025*|**|**|**|**|**|**|*One Manager*|*
LISNER INVESTMENTS LLC*|*B20250161034*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18034 CARAWAY CT*|**|*SAN BERNARDINO*|*CA*|*United States*|*92407*|*18034 CARAWAY CT*|**|**|*SAN BERNARDINO*|*CA*|*United States*|*92407*|**|**|**|**|**|**|*All LLC Member(s)*|*
LISTO MOBILE INC*|*B20250164052*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2271 E 105TH ST*|**|*LOS ANGELES*|*CA*|*United States*|*90002*|*2271 E 105TH ST*|**|**|*LOS ANGELES*|*CA*|*United States*|*90002*|**|**|**|**|**|**|**|*
LISTO MOBILE INC*|*B20250159305*|*06/10/2025*|*CALIFORNIA*|*Inactive*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|*2025-06-13 08:37:58.267*|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
LitbyCT LLC*|*B20250159099*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251268958*|*Jun 11 2025 11:27AM*|*6304 CONVENTION LANE*|**|*SACRAMENTO*|*CA*|*United States*|*95828*|*6304 CONVENTION LANE*|**|**|*SACRAMENTO*|*CA*|*United States*|*95828*|**|**|**|**|**|**|*One Manager*|*LitbyCT LLC is a retail business that sells custom and unique candles
LitbyCT LLC*|*B20250158644*|*06/10/2025*|*CALIFORNIA*|*Inactive*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|*2025-06-11 11:26:37.207*|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
LITG LLC*|*B20250161027*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1334 E PALMDALE BLVD STE C*|**|*PALMDALE*|*CA*|*United States*|*93550*|*1334 E PALMDALE BLVD STE C*|**|**|*PALMDALE*|*CA*|*United States*|*93550*|**|**|**|**|**|**|*All LLC Member(s)*|*
Little Apple Media LLC*|*B20250161726*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|**|**|**|**|**|**|*All LLC Member(s)*|*
Little Deer MGMT LLC*|*B20250160948*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251287913*|*Jun 14 2025 11:02AM*|*301 S A ST STE 3*|**|*SANTA ROSA*|*CA*|*United States*|*95401*|*PO BOX 4494*|**|**|*SANTA ROSA*|*CA*|*United States*|*95402*|*301 SOUTH A STREET*|*SUITE 3*|*SANTA ROSA*|*CA*|*United States*|*95401*|*All LLC Member(s)*|*Cafe
Little Flour Bakery LLC*|*B20250156713*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3335 COWLEY WAY UNIT 4*|*APT 2008*|*SAN DIEGO*|*CA*|*United States*|*92117*|*3335 COWLEY WAY UNIT 4*|*APT 2008*|**|*SAN DIEGO*|*CA*|*United States*|*92117*|**|**|**|**|**|**|*All LLC Member(s)*|*
Little Kevs LLC*|*B20250158806*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251270313*|*Jun 11 2025  1:17PM*|*1401 21ST ST*|*STE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST ST*|*STE R*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST ST*|*STE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|*All LLC Member(s)*|*Mobile mechanic
Little Mountain Homes LLC*|*B20250162462*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251289007*|*Jun 15 2025  1:37AM*|*1072 MONTECITO DR*|**|*LOS ANGELES*|*CA*|*United States*|*90031*|*1072 MONTECITO DR*|**|**|*LOS ANGELES*|*CA*|*United States*|*90031*|*1072 MONTECITO DR*|**|*LOS ANGELES*|*CA*|*United States*|*90031*|*All LLC Member(s)*|*The LLC operates short term rentals
Little Seeds Inc.*|*B20250159353*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251271625*|*Jun 11 2025  2:59PM*|*1420 RIVER PARK DR STE 200*|**|*SACRAMENTO*|*CA*|*United States*|*95815*|*1420 RIVER PARK DR STE 200*|**|**|*SACRAMENTO*|*CA*|*United States*|*95815*|*1420 RIVER PARK DR STE 200*|**|*SACRAMENTO*|*CA*|*United States*|*95815*|**|*Child daycare
Little Shop of Howlers LLC*|*B20250159885*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3106 ATCHISON STREET*|**|*RIVERBANK*|*CA*|*United States*|*95367*|*3106 ATCHISON STREET*|**|**|*RIVERBANK*|*CA*|*United States*|*95367*|**|**|**|**|**|**|*All LLC Member(s)*|*
LITTLE YELLOW ELEPHANT INC.*|*B20250158162*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251281435*|*Jun 13 2025  1:16AM*|*108 N YNEZ AVE SUITE*|*204*|*MONTEREY PARK*|*CA*|*United States*|*91754*|*8632 VENICE BLVD*|**|**|*LOS ANGELES*|*CA*|*United States*|*90034*|**|**|**|**|**|**|**|*DIVERSE SERVICES IN FOOD, TECH , TRADE & APPAREL
Live Life Travel LLC*|*B20250157326*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251260330*|*Jun 10 2025 10:06AM*|*6716 50TH ST*|**|*SACRAMENTO*|*CA*|*United States*|*95823*|*6716 50TH ST*|**|**|*SACRAMENTO*|*CA*|*United States*|*95823*|*6716 50TH ST*|**|*SACRAMENTO*|*CA*|*United States*|*95823*|*One Manager*|*I provide travel, and food services to clients.
LIVING BENEFITS SOLUTIONS LLC*|*B20250156873*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3416 GROMER TER*|**|*GLENDALE*|*CA*|*United States*|*91214*|*3416 GROMER TER*|**|**|*GLENDALE*|*CA*|*United States*|*91214*|**|**|**|**|**|**|*All LLC Member(s)*|*
LIVING IN MY PURPOSE*|*B20250162754*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4521 MONTANA DR*|**|*ANTIOCH*|*CA*|*United States*|*94531*|*4521 MONTANA DR*|**|**|*ANTIOCH*|*CA*|*United States*|*94531*|**|**|**|**|**|**|**|*
Living Vision Consulting Inc*|*B20250163449*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Living Waters Health LLC*|*B20250163862*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251288722*|*Jun 14 2025  7:12PM*|*7217 CROMWELL WAY*|**|*SACRAMENTO*|*CA*|*United States*|*95822*|*7217 CROMWELL WAY*|**|**|*SACRAMENTO*|*CA*|*United States*|*95822*|*7217 CROMWELL WAY*|**|*SACRAMENTO*|*CA*|*United States*|*95822*|*One Manager*|*Caregiver support services, health coordination, and wellness education 
Liz Mason LLC*|*B20250159546*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1080 NOWITA PLACE*|**|*VENICE*|*CA*|*United States*|*90291*|*1080 NOWITA PLACE*|**|**|*VENICE*|*CA*|*United States*|*90291*|**|**|**|**|**|**|*One Manager*|*
Liz Thompson Marketing, Inc.*|*B20250156956*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13223 NORTHWOODS BOULEVARD*|*UNIT 1*|*TRUCKEE*|*CA*|*United States*|*96161*|*13223 NORTHWOODS BOULEVARD*|*UNIT 1*|**|*TRUCKEE*|*CA*|*United States*|*96161*|**|**|**|**|**|**|**|*
LIZ TRADING INC*|*B20250157373*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251265426*|*Jun 10 2025  6:37PM*|*84 W SANTA CLARA STREET # 700*|**|*SAN JOSE*|*CA*|*United States*|*95113*|*84 W SANTA CLARA STREET # 700*|**|**|*SAN JOSE*|*CA*|*United States*|*95113*|*84 W SANTA CLARA STREET # 700*|**|*SAN JOSE*|*CA*|*United States*|*95113*|**|*Premium hardware supplier for high-end construction and design.
Lizett Rodriguez Pena Law Firm, APC*|*B20250162874*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*390 5TH ST.*|**|*HOLLISTER*|*CA*|*United States*|*95023*|*P.O. BOX 2819*|**|**|*HOLLISTER*|*CA*|*United States*|*95023*|**|**|**|**|**|**|**|*
LJ & H Appliance Installations LLC*|*B20250163367*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8948 VERBENA RD*|**|*OAK HILLS*|*CA*|*United States*|*92344*|*8948 VERBENA RD*|**|**|*OAK HILLS*|*CA*|*United States*|*92344*|**|**|**|**|**|**|*One Manager*|*
LL ECOM LLC*|*B20250162282*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*310 S JEFFERSON ST APT 5A*|**|*PLACENTIA*|*CA*|*United States*|*92870*|*310 S JEFFERSON ST APT 5A*|**|**|*PLACENTIA*|*CA*|*United States*|*92870*|**|**|**|**|**|**|*All LLC Member(s)*|*
LLM Moving Inc*|*B20250159800*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251274055*|*Jun 11 2025 11:05PM*|*364 MILFORD ST*|*UNIT 1*|*GLENDALE*|*CA*|*United States*|*91203*|*364 MILFORD ST*|*UNIT 1*|**|*GLENDALE*|*CA*|*United States*|*91203*|*364 MILFORD ST*|*UNIT 1*|*GLENDALE*|*CA*|*United States*|*91203*|**|*Transportation, moving, consulting
LLU Bluecrest - MSP Preferred LLC*|*B20250161543*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11145 ANDERSON ST STE 203*|**|*LOMA LINDA*|*CA*|*United States*|*92354*|*11145 ANDERSON ST STE 203*|**|**|*LOMA LINDA*|*CA*|*United States*|*92354*|**|**|**|**|**|**|*One Manager*|*
LLYK Properties LLC*|*B20250163216*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*24848 TULIP AVE*|**|*LOMA LINDA*|*CA*|*United States*|*92354*|*24848 TULIP AVE*|**|**|*LOMA LINDA*|*CA*|*United States*|*92354*|**|**|**|**|**|**|*One Manager*|*
LM DIAMOND CONSTRUCTION INC*|*B20250159882*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2824 FILBERT ST*|**|*ANTIOCH*|*CA*|*United States*|*94509*|*2824 FILBERT ST*|**|**|*ANTIOCH*|*CA*|*United States*|*94509*|**|**|**|**|**|**|**|*
LM Studio LLC*|*B20250161442*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251280218*|*Jun 12 2025  4:58PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*LM STUDIO 490 POST STREET STE 500 #2137*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94102*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful business activity permitted under the laws of the State of Ca
LMNS CORP*|*B20250159142*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6937 KIAN CT*|**|*VAN NUYS*|*CA*|*United States*|*91406*|*6937 KIAN CT*|**|**|*VAN NUYS*|*CA*|*United States*|*91406*|**|**|**|**|**|**|**|*
L-NAHZCO LLC*|*B20250162081*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2907 16TH ST*|**|*SAN FRANCISCO*|*CA*|*United States*|*94103*|*2907 16TH ST*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94103*|**|**|**|**|**|**|*One Manager*|*
LNFT PROMINENT LLC*|*B20250158412*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13310 JOSHUA RD*|**|*WHITEWATER*|*CA*|*United States*|*92282*|*13310 JOSHUA RD*|**|**|*WHITEWATER*|*CA*|*United States*|*92282*|**|**|**|**|**|**|*One Manager*|*
LNJ TRUCKING INC*|*B20250162266*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251279145*|*Jun 12 2025  3:13PM*|*4150 STEWART AVE*|**|*BALDWIN PARK*|*CA*|*United States*|*91706*|*4150 STEWART AVE*|**|**|*BALDWIN PARK*|*CA*|*United States*|*91706*|**|**|**|**|**|**|**|*TRUCKING SERVICE
LO DETROIT STREET LLC*|*B20250156930*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11611 SAN VICENTE BLVD*|*SUITE 640*|*LOS ANGELES*|*CA*|*United States*|*90049*|*11611 SAN VICENTE BLVD*|*SUITE 640*|**|*LOS ANGELES*|*CA*|*United States*|*90049*|**|**|**|**|**|**|*One Manager*|*
Loammi Diaz International Ministries*|*B20250161380*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251287202*|*Jun 13 2025  9:03PM*|*12086 CLARK ST.*|*#204*|*MORENO VALLEY*|*CA*|*United States*|*92557*|*12086 CLARK ST.*|*#204*|**|*MORENO VALLEY*|*CA*|*United States*|*92557*|**|**|**|**|**|**|**|*
LoanX, Inc.*|*B20250161077*|*06/11/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2265 E. MURRAY HOLLADAY ROAD*|**|*HOLLADAY*|*UT*|*United States*|*84117*|*2265 E. MURRAY HOLLADAY ROAD*|**|**|*HOLLADAY*|*UT*|*United States*|*84117*|*543 BRODWAY STREET*|**|*VENICE*|*CA*|*United States*|*90291*|**|*
LOBCM SPECTRUM JV LLC*|*B20250164496*|*06/13/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8111 DOUGLAS AVENUE SUITE 600*|**|*DALLAS*|*TX*|*United States*|*75225*|*8111 DOUGLAS AVENUE SUITE 600*|**|**|*DALLAS*|*TX*|*United States*|*75225*|**|**|**|**|**|**|**|*
LOBCM SPECTRUM OWNER LLC*|*B20250164483*|*06/13/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8111 DOUGLAS AVENUE SUITE 600*|**|*DALLAS*|*TX*|*United States*|*75225*|*8111 DOUGLAS AVENUE SUITE 600*|**|**|*DALLAS*|*TX*|*United States*|*75225*|**|**|**|**|**|**|**|*
