ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
La Jolla Grilling Co. LLC*|*B20250179407*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251357124*|*Jun 25 2025  2:32PM*|*1111 6TH AVE STE 550 #981152*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #981152*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #981152*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*All LLC Member(s)*|*Catering, Hospitality, and Private Event services
LA JOLLA REFI LLC*|*B20250164967*|*06/26/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10532 LA MORADA DR.*|**|*SAN DIEGO*|*CA*|*United States*|*92124*|*10532 LA MORADA DR.*|**|**|*SAN DIEGO*|*CA*|*United States*|*92124*|**|**|**|**|**|**|**|*
LA MANO EXTENDIDA, INC*|*B20250179514*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7000 LA PALMA AVE,*|*APT A103*|*BUENA PARK*|*CA*|*United States*|*90620*|*7000 LA PALMA AVE,*|*APT A103*|**|*BUENA PARK*|*CA*|*United States*|*90620*|**|**|**|**|**|**|**|*
La Meute LLC*|*B20250177293*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*42733 AZURE ST*|**|*TEMECULA*|*CA*|*United States*|*92592*|*42733 AZURE ST*|**|**|*TEMECULA*|*CA*|*United States*|*92592*|**|**|**|**|**|**|*All LLC Member(s)*|*
LA MEXICANA MEAT MARKET CORPORATION*|*B20250177297*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3332 DELAWARE AVE*|**|*STOCKTON*|*CA*|*United States*|*95204*|*3332 DELAWARE AVE*|**|**|*STOCKTON*|*CA*|*United States*|*95204*|**|**|**|**|**|**|**|*
LA MICHOACANA VALLEJO*|*B20250179830*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*504 BROADWAY STREET*|**|*VALLEJO*|*CA*|*United States*|*94590*|*504 BROADWAY STREET*|**|**|*VALLEJO*|*CA*|*United States*|*94590*|**|**|**|**|**|**|**|*
LA Mini Markets LLC*|*B20250180752*|*06/25/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*30 N GOULD ST*|*STE N*|*SHERIDAN*|*WY*|*United States*|*82801*|*30 N GOULD ST*|*STE N*|**|*SHERIDAN*|*WY*|*United States*|*82801*|*2108 N ST*|*STE C*|*SACRAMENTO*|*CA*|*United States*|*95816*|**|*
LA ONDA LLC*|*B20250185235*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
La Peche Creative LLC*|*B20250176705*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1852 N WILTON PL, APT 5*|**|*LOS ANGELES*|*CA*|*United States*|*90028*|*1852 N WILTON PL, APT 5*|**|**|*LOS ANGELES*|*CA*|*United States*|*90028*|**|**|**|**|**|**|*All LLC Member(s)*|*
LA PERLA MEXICAN FOOD INC*|*B20250176807*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251354859*|*Jun 25 2025 11:47AM*|*13325 MAIN ST*|*SUITE 109*|*HESPERIA*|*CA*|*United States*|*92345*|*13373 PERRIS BLVD.*|*SUITE C202B*|**|*MORENO VALLEY*|*CA*|*United States*|*92553*|**|**|**|**|**|**|**|*LIMITED SERVICE RESTAURANT - MEXICAN FOOD
La Placa Group, LLC*|*B20250178546*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251350572*|*Jun 24 2025  6:17PM*|*567 SAN NICOLAS DR. STE 175*|**|*NEWPORT BEACH*|*CA*|*United States*|*92660*|*567 SAN NICOLAS DR. STE 175*|**|**|*NEWPORT BEACH*|*CA*|*United States*|*92660*|**|**|**|**|**|**|*More Than One Manager*|*Investments
La Pradera Auto Detailing LLC*|*B20250171430*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251378867*|*Jun 29 2025  2:16PM*|*1447 W 11TH ST*|**|*SAN BERNARDINO*|*CA*|*United States*|*92411*|*1447BW 11TH ST*|**|**|*SAN BERNARDINO*|*CA*|*United States*|*92411*|*1447 W 11TH ST*|**|*SAN BERNARDINO*|*CA*|*United States*|*92411*|*One Manager*|*Auto Detailing
LA PRO FID, LLC*|*B20250179301*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11693 SAN VICENTE BLVD.*|*#291*|*LOS ANGELES*|*CA*|*United States*|*90049*|*11693 SAN VICENTE BLVD.*|*#291*|**|*LOS ANGELES*|*CA*|*United States*|*90049*|**|**|**|**|**|**|*All LLC Member(s)*|*
LA Real Estate 1 LLC*|*B20250182671*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1761 10TH ST*|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|*1761 10TH ST*|**|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|**|**|**|**|**|**|*All LLC Member(s)*|*
LA RECETA LLC*|*B20250182412*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14153 POPPY VIEW CT*|**|*EASTVALE*|*CA*|*United States*|*92880*|*14153 POPPY VIEW CT*|**|**|*EASTVALE*|*CA*|*United States*|*92880*|**|**|**|**|**|**|*One Manager*|*
LA Renewal, LLC*|*B20250178442*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*403 MAIN ST UNIT 190*|**|*ARMONK*|*NY*|*United States*|*10504*|*403 MAIN ST UNIT 190*|**|**|*ARMONK*|*NY*|*United States*|*10504*|**|**|**|**|**|**|*All LLC Member(s)*|*
La Salvaje LLC*|*B20250180856*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251364363*|*Jun 26 2025 12:19PM*|*36151 OLD WILSON RD*|**|*RANCHITA*|*CA*|*United States*|*02835*|*36151 OLD WILSON RD*|**|**|*RANCHITA*|*CA*|*United States*|*02835*|*36151 OLD WILSON RD*|**|*RANCHITA*|*CA*|*United States*|*02835*|*All LLC Member(s)*|*Dry camp, A-frame rentals, and event space.
La Sinfonica Arts LLC*|*B20250177047*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2757 WEST BROADWAY*|**|*LOS ANGELES*|*CA*|*United States*|*90041*|*2757 WEST BROADWAY*|**|**|*LOS ANGELES*|*CA*|*United States*|*90041*|**|**|**|**|**|**|*One Manager*|*
La Union Bakery LLC*|*B20250177691*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*249 EAST MAIN STREET*|**|*SAN JACINTO*|*CA*|*United States*|*92583*|*249 EAST MAIN STREET*|**|**|*SAN JACINTO*|*CA*|*United States*|*92583*|**|**|**|**|**|**|*One Manager*|*
LA VITA WILSHIRE, INC.*|*B20250177038*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251348609*|*Jun 24 2025  3:07PM*|*2629 FOOTHILL BLVD*|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|*2629 FOOTHILL BLVD*|*PMB 450*|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|*2629 FOOTHILL BLVD*|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|**|*MEDICAL SUPPLY SERVICES
LAALAAS*|*B20250183322*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251370996*|*Jun 27 2025 10:43AM*|*2009 TULLY RD*|**|*SAN JOSE*|*CA*|*United States*|*95122*|*2009 TULLY RD*|**|**|*SAN JOSE*|*CA*|*United States*|*95122*|*2009 TULLY RD*|**|*SAN JOSE*|*CA*|*United States*|*95122*|**|*RESTAURANT
Lab 37 LLC*|*B20250180805*|*06/25/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*633 W 5TH ST. FL 11*|**|*LOS ANGELES*|*CA*|*United States*|*90071*|*633 W 5TH ST. FL 11*|**|**|*LOS ANGELES*|*CA*|*United States*|*90071*|**|**|**|**|**|**|**|*
Labor Crew Solutions, LLC*|*B20250182245*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251365298*|*Jun 26 2025  1:35PM*|*1025 LEMON AVE*|**|*PATTERSON*|*CA*|*United States*|*95363*|*P.O. BOX 1328*|**|**|*PATTERSON*|*CA*|*United States*|*95363*|**|**|**|**|**|**|*All LLC Member(s)*|*Farming
LABVANA, INC.*|*B20250180336*|*06/23/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*422 DANA ST*|**|*FREMONT*|*CA*|*United States*|*94539*|*422 DANA ST*|**|**|*FREMONT*|*CA*|*United States*|*94539*|*422 DANA ST*|**|*FREMONT*|*CA*|*United States*|*94539*|**|*
LACHINO CONSTRUCTION LLC*|*B20250180271*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9267 MACE BLVD*|**|*DAVIS*|*CA*|*United States*|*95618*|*9267 MACE BLVD*|**|**|*DAVIS*|*CA*|*United States*|*95618*|**|**|**|**|**|**|*One Manager*|*
Ladon Innovation LLC*|*B20250179607*|*06/24/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1900 CAMDEN AVENUE, SUITE 101*|**|*SAN JOSE*|*CA*|*United States*|*95124*|*1900 CAMDEN AVENUE, SUITE 101*|**|**|*SAN JOSE*|*CA*|*United States*|*95124*|*1900 CAMDEN AVENUE, SUITE 101*|**|*SAN JOSE*|*CA*|*United States*|*95124*|**|*
Lady Chateau Jewelry & Co. LLC*|*B20250176975*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251343415*|*Jun 24 2025  9:00AM*|*259 RIO VERDE DR*|**|*SALINAS*|*CA*|*United States*|*93901*|*259 RIO VERDE DR*|**|**|*SALINAS*|*CA*|*United States*|*93901*|*259 RIO VERDE DR*|**|*SALINAS*|*CA*|*United States*|*93901*|*All LLC Member(s)*|*permanent jewelry. making costume jewelry necklaces, bracelets and ankle
LaFabriketta, LLC*|*B20250183604*|*06/26/2025*|*NORTH CAROLINA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4753 SANDALWOOD WAY*|**|*OCEANSIDE*|*CA*|*United States*|*92057*|*4753 SANDALWOOD WAY*|**|**|*OCEANSIDE*|*CA*|*United States*|*92057*|*4753 SANDALWOOD WAY*|**|*OCEANSIDE*|*CA*|*United States*|*92057*|**|*
Lago Inc*|*B20250179532*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*710 W ARROW HWY*|**|*COVINA*|*CA*|*United States*|*91722*|*710 W ARROW HWY*|**|**|*COVINA*|*CA*|*United States*|*91722*|**|**|**|**|**|**|**|*
Laguna with a Dog, LLC*|*B20250178898*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*33871 GOLDEN LANTERN ST*|**|*DANA POINT*|*CA*|*United States*|*92629*|*34245 PACIFIC COAST HIGHWAY*|*SUITE 214*|**|*DANA POINT*|*CA*|*United States*|*92629*|**|**|**|**|**|**|*One Manager*|*
Lair of Mythics LLC*|*B20250179820*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251353251*|*Jun 25 2025  9:52AM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Retail sales of fantasy and mythological collectibles and curios.
Lakewood Inn Investment and Management Group LLC*|*B20250179856*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*928 W DUARTE RD*|**|*ARCADIA*|*CA*|*United States*|*91007*|*928 W DUARTE RD*|**|**|*ARCADIA*|*CA*|*United States*|*91007*|**|**|**|**|**|**|*All LLC Member(s)*|*
LALA NAILS SPA LLC*|*B20250181840*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251371006*|*Jun 27 2025 10:44AM*|*20836 VANOWEN ST*|**|*WINNETKA*|*CA*|*United States*|*91306*|*20836 VANOWEN ST*|**|**|*WINNETKA*|*CA*|*United States*|*91306*|**|**|**|**|**|**|*One Manager*|*NAIL SALON
Lalo Spirits, LLC*|*B20250184439*|*06/27/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2714 S. LAMAR BLVD*|**|*AUSTIN*|*TX*|*United States*|*78704*|*2714 S. LAMAR BLVD*|**|**|*AUSTIN*|*TX*|*United States*|*78704*|**|**|**|**|**|**|**|*
LALO'S TAQUERIA LLC*|*B20250180860*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251376539*|*Jun 28 2025  9:54AM*|*28293 MISSION BLVD*|**|*HAYWARD*|*CA*|*United States*|*94544*|*28293 MISSION BLVD*|**|**|*HAYWARD*|*CA*|*United States*|*94544*|**|**|**|**|**|**|*One Manager*|*Restaurant
Lambda Labs SPV Safe Note LLC*|*B20250176496*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*696 2ND ST EAST*|**|*SONOMA*|*CA*|*United States*|*95476*|*696 2ND ST EAST*|**|**|*SONOMA*|*CA*|*United States*|*95476*|**|**|**|**|**|**|*One Manager*|*
Lambert Realty Group LLC*|*B20250180333*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*29345 VIA NORTE*|**|*TEMECULA*|*CA*|*United States*|*92591*|*29345 VIA NORTE*|**|**|*TEMECULA*|*CA*|*United States*|*92591*|**|**|**|**|**|**|*One Manager*|*
Lanco Plaza, LLC*|*B20250180924*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*155 N. RIVERVIEW DRIVE, #213*|**|*ANAHEIM HILLS*|*CA*|*United States*|*92808*|*5440 ALTA VISTA*|**|**|*LAGUNA WOODS*|*CA*|*United States*|*92637*|**|**|**|**|**|**|*One Manager*|*
land of love LLC*|*B20250183769*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*430 BEACH ST*|**|*SAN FRANCISCO*|*CA*|*United States*|*94133*|*430 BEACH ST*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94133*|**|**|**|**|**|**|*One Manager*|*
LANDMARK VISTA LLC*|*B20250185007*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3336 S. LA CIENEGA BLVD*|*SUITE 141*|*LOS ANGELES*|*CA*|*United States*|*90016*|*3336 S. LA CIENEGA BLVD*|*SUITE 141*|**|*LOS ANGELES*|*CA*|*United States*|*90016*|**|**|**|**|**|**|*More Than One Manager*|*
Lanz Integrated Therapies LLC*|*B20250185050*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4142 ADAMS AVE.*|*103 #255*|*SAN DIEGO*|*CA*|*United States*|*92115*|*4142 ADAMS AVE.*|*103 #255*|**|*SAN DIEGO*|*CA*|*United States*|*92116*|**|**|**|**|**|**|*One Manager*|*
Lao Sticky Rice Snax LLC*|*B20250180278*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|**|**|**|**|**|**|*All LLC Member(s)*|*
LaQueena Graves Media, LLC*|*B20250175828*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9175 CERRITOS AVE*|*#8*|*ANAHEIM*|*CA*|*United States*|*92804*|*9175 W CERRITOS AVE*|*#8*|**|*ANAHEIM*|*CA*|*United States*|*92804*|**|**|**|**|**|**|*One Manager*|*
Larquesink LLC*|*B20250180076*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16204 JUBILEE TRAIL AVE*|**|*PALMDALE*|*CA*|*United States*|*93591*|*16204 JUBILEE TRAIL AVE*|**|**|*PALMDALE*|*CA*|*United States*|*93591*|**|**|**|**|**|**|*All LLC Member(s)*|*
Las Lomas Ranch LLC*|*B20250182469*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1098 NORTH PATTERSON AVENUE*|**|*SANTA BARBARA*|*CA*|*United States*|*93111*|*1098 NORTH PATTERSON AVENUE*|**|**|*SANTA BARBARA*|*CA*|*United States*|*93111*|**|**|**|**|**|**|*One Manager*|*
Last Vassal LLC*|*B20250176611*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7046 CREBS AVENUE*|**|*RESEDA*|*CA*|*United States*|*91335*|*7046 CREBS AVENUE*|**|**|*RESEDA*|*CA*|*United States*|*91335*|**|**|**|**|**|**|*All LLC Member(s)*|*
LATAM Security Consultants, LLC*|*B20250168791*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3862 MURPHY CANYON ROAD*|**|*SAN DIEGO*|*CA*|*United States*|*92123*|*P.O. BOX 710264*|**|**|*SANTEE*|*CA*|*United States*|*92072*|**|**|**|**|**|**|*All LLC Member(s)*|*
Latch & Nurture, LLC*|*B20250180354*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251365238*|*Jun 26 2025  1:30PM*|*2804 GATEWAY OAKS DRIVE, STE 100*|**|*SACRAMENTO*|*CA*|*United States*|*95833*|*2804 GATEWAY OAKS DRIVE, STE 100*|**|**|*SACRAMENTO*|*CA*|*United States*|*95833*|**|**|**|**|**|**|*More Than One Manager*|*Wellness and Consulting
LatchKey AI, LLC*|*B20250176516*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2020 ROCKDALE AVENUE*|**|*SIMI VALLEY*|*CA*|*United States*|*93063*|*2020 ROCKDALE AVENUE*|**|**|*SIMI VALLEY*|*CA*|*United States*|*93063*|**|**|**|**|**|**|*One Manager*|*
LATIF KADRI PHD INC*|*B20250179681*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*900 24TH ST*|*UNIT 113*|*BAKERSFIELD*|*CA*|*United States*|*93306*|*900 24TH ST*|*UNIT 113*|**|*BAKERSFIELD*|*CA*|*United States*|*93306*|**|**|**|**|**|**|**|*
LaToya Robinson, LMFT, Marriage and Family Therapy, Professional Corporation*|*B20250179534*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*406 E. TOWER AVE*|**|*FRESNO*|*CA*|*United States*|*93706*|*406 E. TOWER AVE*|**|**|*FRESNO*|*CA*|*United States*|*93706*|**|**|**|**|**|**|**|*
Launch Gate LLC*|*B20250175998*|*06/24/2025*|*OREGON*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251353528*|*Jun 25 2025 10:13AM*|*6810 SW 11TH DR*|**|*PORTLAND*|*OR*|*United States*|*97219*|*6810 SW 11TH DR*|**|**|*PORTLAND*|*OR*|*United States*|*97219*|*1401 21ST ST STE R*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|**|*Software Development / IT Consulting
Laundromat Prime II LLC*|*B20250184626*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14141 COVELLO ST*|*9B*|*VAN NUYS*|*CA*|*United States*|*91405*|*14141 COVELLO ST*|*9B*|**|*VAN NUYS*|*CA*|*United States*|*91405*|**|**|**|**|**|**|*All LLC Member(s)*|*
Laura Conrad Construction LLC*|*B20250181959*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10210 BASELINE RD*|*216*|*RANCHO CUCAMONGA*|*CA*|*United States*|*91701*|*10210 BASELINE RD*|*216*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91701*|**|**|**|**|**|**|*One Manager*|*
Lauren Janicki Photography LLC*|*B20250178213*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251348454*|*Jun 24 2025  2:57PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
Lavender and Truffles DE Inc.*|*B20250177301*|*06/23/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|*Lavender and Truffles Inc.*|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1410 5TH STREET UNIT 510*|**|*SANTA MONICA*|*CA*|*United States*|*90401*|*1410 5TH STREET UNIT 510*|**|**|*SANTA MONICA*|*CA*|*United States*|*90401*|*1410 5TH STREET UNIT 510*|**|*SANTA MONICA*|*CA*|*United States*|*90401*|**|*
Lavender Run Rescue*|*B20250179620*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5161 MARLEN WAY*|**|*LA MESA*|*CA*|*United States*|*91942*|*5161 MARLEN WAY*|**|**|*LA MESA*|*CA*|*United States*|*91942*|**|**|**|**|**|**|**|*
