ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
JRD Transportation LLC*|*B20250209150*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11840 SUSAN AVE*|**|*DOWNEY*|*CA*|*United States*|*90241*|*11840 SUSAN AVE*|**|**|*DOWNEY*|*CA*|*United States*|*90241*|**|**|**|**|**|**|*One Manager*|*
JRG Consulting, LLC*|*B20250205912*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1713 CORAL PL*|**|*SEAL BEACH*|*CA*|*United States*|*90740*|*1713 CORAL PL*|**|**|*SEAL BEACH*|*CA*|*United States*|*90740*|**|**|**|**|**|**|*One Manager*|*
JS HOME INC*|*B20250207123*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251476820*|*Jul 16 2025  9:55AM*|*1642 KINGS WAY*|**|*VISTA*|*CA*|*United States*|*92084*|*1642 KINGS WAY*|**|**|*VISTA*|*CA*|*United States*|*92084*|*1642 KINGS WAY*|**|*VISTA*|*CA*|*United States*|*92084*|**|*DESIGNER
JSabalaNP Registered Nursing Inc.*|*B20250209829*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251488776*|*Jul 17 2025  5:30PM*|*4830  SUSSEX DR*|**|*SAN DIEGO*|*CA*|*United States*|*92116*|*4830  SUSSEX DR*|**|**|*SAN DIEGO*|*CA*|*United States*|*92116*|**|**|**|**|**|**|**|*Registered Nursing, Nurse Practitioner
JSP Falls GP, LLC*|*B20250206005*|*07/14/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*655 MONTGOMERY ST STE 1700*|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|*655 MONTGOMERY ST STE 1700*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|*655 MONTGOMERY ST STE 1700*|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|**|*
JSP Falls, LP*|*B20250203388*|*07/15/2025*|*DELAWARE*|*Active*|*Good*|*Limited Partnership - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*655 MONTGOMERY ST STE 1700*|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|*655 MONTGOMERY ST STE 1700*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|*251 LITTLE FALLS DRIVE*|**|*WILMINGTON*|*DE*|*United States*|*19808*|**|*
JST CARRIER INC*|*B20250210955*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6571 E BERKELEY AVE*|**|*FRESNO*|*CA*|*United States*|*93727*|*6571 E BERKELEY AVE*|**|**|*FRESNO*|*CA*|*United States*|*93727*|**|**|**|**|**|**|**|*
JT Bath Solution Inc.*|*B20250208655*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2504 E TERRACE ST*|*C*|*ANAHEIM*|*CA*|*United States*|*92806*|*2504 E TERRACE ST*|*C*|**|*ANAHEIM*|*CA*|*United States*|*92806*|**|**|**|**|**|**|**|*
JT Getaways LLC*|*B20250208431*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251497087*|*Jul 20 2025  2:43AM*|*9000 W SUNSET BLVD STE 1100*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|*9000 W SUNSET BLVD STE 1100*|**|**|*LOS ANGELES*|*CA*|*United States*|*90069*|**|**|**|**|**|**|*All LLC Member(s)*|*The entity will own two Properties in Joshua Tree
JUGE FAMILY LLC*|*B20250208935*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*23408 ROLLING HILLS COURT*|**|*AUBURN*|*CA*|*United States*|*95602*|*23408 ROLLING HILLS COURT*|**|**|*AUBURN*|*CA*|*United States*|*95602*|**|**|**|**|**|**|*More Than One Manager*|*
JULES HAUS LLC*|*B20250205636*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30557*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30557*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|*All LLC Member(s)*|*
JULESABEL, LLC*|*B20250210042*|*07/16/2025*|*NEVADA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*336 NORTHERN BLVD*|**|*GREAT NECK*|*NY*|*United States*|*11021*|*336 NORTHERN BLVD*|**|**|*GREAT NECK*|*NY*|*United States*|*11021*|*41915 BUSINESS PARK DRIVE*|**|*TEMECULA*|*CA*|*United States*|*92590*|**|*
Julios Projects LLC*|*B20250209462*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*333 W BROADWAY*|**|*ANAHEIM*|*CA*|*United States*|*92815*|*333 W BROADWAY*|**|**|*ANAHEIM*|*CA*|*United States*|*92815*|**|**|**|**|**|**|*One Manager*|*
Jump Realtor, LLC*|*B20250206574*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251484690*|*Jul 17 2025 10:46AM*|*520 W LACEY BLVD*|*STE 7*|*HANFORD*|*CA*|*United States*|*93230*|*PO BOX 932*|**|**|*HANFORD*|*CA*|*United States*|*93232*|**|**|**|**|**|**|*One Manager*|*Real Estate
Juna Labs, Inc.*|*B20250209432*|*07/15/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251492794*|*Jul 18 2025 12:59PM*|*399 FREMONT STREET APT 1104*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*399 FREMONT STREET APT 1104*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*399 FREMONT STREET APT 1104*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|**|*computer software
June Protocol Society*|*B20250205832*|*07/14/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*701 CHINA BASIN STREET UNIT 607*|**|*SAN FRANCISCO*|*CA*|*United States*|*94158*|*701 CHINA BASIN STREET UNIT 607*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94158*|**|**|**|**|**|**|**|*
Junk Busters Junk Removal Services LLC*|*B20250207326*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1284 SANDALWOOD DR*|**|*EL CENTRO*|*CA*|*United States*|*92243*|*1284 SANDALWOOD DR*|**|**|*EL CENTRO*|*CA*|*United States*|*92243*|**|**|**|**|**|**|*All LLC Member(s)*|*
Junk Mouse LLC*|*B20250207297*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4357 TOLENAS ROAD*|**|*FAIRFIELD*|*CA*|*United States*|*94533*|*4357 TOLENAS ROAD*|**|**|*FAIRFIELD*|*CA*|*United States*|*94533*|**|**|**|**|**|**|*One Manager*|*
Junk punks LLC*|*B20250205516*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251479227*|*Jul 16 2025  1:30PM*|*355 S. GRAND AVE. SUITE 2450-100A*|**|*LOS ANGELES*|*CA*|*United States*|*90071*|*355 S. GRAND AVE. SUITE 2450-100A PMB 70014*|**|**|*LOS ANGELES*|*CA*|*United States*|*90071*|**|**|**|**|**|**|*One Manager*|*Services cleaning and removing junk from residenti
JUNOBAY INC*|*B20250209690*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*20651 GOLDEN SPRINGS DR*|*UNIT 159*|*DIAMOND BAR*|*CA*|*United States*|*91789*|*20651 GOLDEN SPRINGS DR*|*UNIT 159*|**|*DIAMOND BAR*|*CA*|*United States*|*91789*|**|**|**|**|**|**|**|*
Junoya LLC*|*B20250206906*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251484651*|*Jul 17 2025 10:43AM*|*1901 SOUTH PACIFIC AVENUE UNIT 3*|**|*LOS ANGELES*|*CA*|*United States*|*90731*|*1901 SOUTH PACIFIC AVENUE UNIT 3*|**|**|*LOS ANGELES*|*CA*|*United States*|*90731*|**|**|**|**|**|**|*All LLC Member(s)*|*retail
Jupiter Finance LLC*|*B20250208038*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3755 WATSEKA AVE*|*APT 8*|*LOS ANGELES*|*CA*|*United States*|*90034*|*3755 WATSEKA AVE*|*APT 8*|**|*LOS ANGELES*|*CA*|*United States*|*90034*|**|**|**|**|**|**|*All LLC Member(s)*|*
Just Sales USA LLC*|*B20250209380*|*07/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15330 E PROCTOR AVE*|**|*CITY OF INDUSTRY*|*CA*|*United States*|*91745*|*15330 E PROCTOR AVE*|**|**|*CITY OF INDUSTRY*|*CA*|*United States*|*91745*|**|**|**|**|**|**|*One Manager*|*
Just SFS, Inc.*|*B20250210186*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7891 SEABREEZE DRIVE*|**|*HUNINGTON BEACH*|*CA*|*United States*|*92648*|*8941 ATLANTA AVE*|*PMB #385*|**|*HUNINGTON BEACH*|*CA*|*United States*|*92646*|**|**|**|**|**|**|**|*
Just Split The Check LLC*|*B20250207573*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6475 EAST PACIFIC COAST HIGHWAY*|*1023*|*LONG BEACH*|*CA*|*United States*|*90803*|*6475 EAST PACIFIC COAST HIGHWAY*|*1023*|**|*LONG BEACH*|*CA*|*United States*|*90803*|**|**|**|**|**|**|*All LLC Member(s)*|*
Just Wash It, LLC*|*B20250208142*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251492315*|*Jul 18 2025 12:04PM*|*4030 TYLER ST*|**|*RIVERSIDE*|*CA*|*United States*|*92503*|*4030 TYLER ST*|**|**|*RIVERSIDE*|*CA*|*United States*|*92503*|**|**|**|**|**|**|*More Than One Manager*|*Management
Justin Westbrook Chiropractic, Professional Corporation*|*B20250192847*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251473148*|*Jul 15 2025  3:30PM*|*8605 SANTA MONICA BLVD #772324*|**|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|*8605 SANTA MONICA BLVD #772324*|**|**|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|*8605 SANTA MONICA BLVD #772324*|**|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|**|*Chiropractic
Justin Yoffe, LLC*|*B20250209211*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251492524*|*Jul 18 2025 12:31PM*|*12521 RUBENS AVENUE*|**|*LOS ANGELES*|*CA*|*United States*|*90066*|*12521 RUBENS AVENUE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90066*|*12521 RUBENS AVENUE*|**|*LOS ANGELES*|*CA*|*United States*|*90066*|*One Manager*|*Entertainment consulting
Justnavis LLC*|*B20250206105*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*611 GAYLEY AVE*|*202*|*LOS ANGELES*|*CA*|*United States*|*90024*|*611 GAYLEY AVE*|*202*|**|*LOS ANGELES*|*CA*|*United States*|*90024*|**|**|**|**|**|**|*One Manager*|*
JustNote LLC*|*B20250210189*|*07/16/2025*|*NEVADA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2447 PACIFIC COAST HIGHWAY SUITE 200*|**|*HERMOSA BEACH*|*CA*|*United States*|*90254*|*2447 PACIFIC COAST HIGHWAY SUITE 200*|**|**|*HERMOSA BEACH*|*CA*|*United States*|*90254*|**|**|**|**|**|**|*All LLC Member(s)*|*
JUSTOPTION, INC*|*B20250208776*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251490605*|*Jul 18 2025  9:05AM*|*7290 EDINGER AVE # 2020*|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92647*|*7290 EDINGER AVE # 2020*|**|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92647*|**|**|**|**|**|**|**|*TRADING
JVL TRUCKING LLC*|*B20250207072*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14354 LOS ANGELES ST*|**|*BALDWIN PARK*|*CA*|*United States*|*91706*|*14354 LOS ANGELES ST*|**|**|*BALDWIN PARK*|*CA*|*United States*|*91706*|**|**|**|**|**|**|*All LLC Member(s)*|*
JW CONSTRUCTION SERVICES*|*B20250213699*|*07/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4800 FAIRWAY DRIVE*|**|*SOQUEL*|*CA*|*United States*|*95073*|*4800 FAIRWAY DRIVE*|**|**|*SOQUEL*|*CA*|*United States*|*95073*|**|**|**|**|**|**|**|*
JW Roth Contracting LLC*|*B20250183803*|*07/16/2025*|*PENNSYLVANIA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*195 MILLER ROAD*|**|*WILLOW STREET*|*PA*|*United States*|*17584*|*195 MILLER ROAD*|**|**|*WILLOW STREET*|*PA*|*United States*|*17584*|**|**|**|**|**|**|**|*
K & M Services LLC*|*B20250206318*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251483740*|*Jul 17 2025  8:58AM*|*1219 S. WESTMORELAND AVE*|*1219 1/2 A*|*LOS ANGLES*|*CA*|*United States*|*90006*|*1219 S. WESTMORELAND AVE*|*1219 1/2 A*|**|*LOS ANGLES*|*CA*|*United States*|*90006*|*1219 S WESTMORELAND AVE*|*1219 1/2 A*|*LOS ANGLES*|*CA*|*United States*|*90006*|*One Manager*|*Consulting
K&EL PROPERTY MANAGEMENT LLC*|*B20250201896*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251489743*|*Jul 17 2025 11:54PM*|*300 W VALLEY BLVD*|*2033*|*ALHAMBRA*|*CA*|*United States*|*91803*|*300 W VALLEY BLVD*|*2033*|**|*ALHAMBRA*|*CA*|*United States*|*91803*|**|**|**|**|**|**|*All LLC Member(s)*|*Rental Property Management
K&G SOLUTIONS LLC*|*B20250210800*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*615 SEFTON AVE*|**|*MONTEREY PARK*|*CA*|*United States*|*91755*|*615 SEFTON AVE*|**|**|*MONTEREY PARK*|*CA*|*United States*|*91755*|**|**|**|**|**|**|*More Than One Manager*|*
K2 MAINTENANCE SERVICES, LLC*|*B20250206101*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3124 W 177TH ST*|**|*TORRANCE*|*CA*|*United States*|*90504*|*3124 W 177TH ST*|**|**|*TORRANCE*|*CA*|*United States*|*90504*|**|**|**|**|**|**|*More Than One Manager*|*
K3 Business Services, LLC*|*B20250211995*|*07/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
K99 TRANSPORT INC*|*B20250210837*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16700 MARYGOLD AVE APT*|*APT 124*|*FONTANA*|*CA*|*United States*|*92335*|*16700 MARYGOLD AVE*|*APT 124*|**|*FONTANA*|*CA*|*United States*|*92335*|**|**|**|**|**|**|**|*
KA PROPERTY, LLC*|*B20250208592*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16972 PALM DRIVE*|**|*DESERT HOT SPRINGS*|*CA*|*United States*|*92240*|*78671 SIENA COURT*|**|**|*LA QUINTA*|*CA*|*United States*|*92253*|**|**|**|**|**|**|*One Manager*|*
KAHLON CARRIERS INC*|*B20250207006*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251478523*|*Jul 16 2025 12:27PM*|*835 W HARNEY LN, APT 49*|**|*LODI*|*CA*|*United States*|*95240*|*835 W HARNEY LN, APT 49*|**|**|*LODI*|*CA*|*United States*|*95240*|**|**|**|**|**|**|**|*TRUCKING
KAHRAMAN AGRO, INC.*|*B20250214272*|*07/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2754 BUSINESS PARK AVE*|**|*FRESNO*|*CA*|*United States*|*93727*|*2754 BUSINESS PARK AVE*|**|**|*FRESNO*|*CA*|*United States*|*93727*|**|**|**|**|**|**|**|*
Kaijyu Works LLC*|*B20250207299*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6355 CORTE DEL ABETO STE C103*|**|*CARLSBAD*|*CA*|*United States*|*92011*|*6355 CORTE DEL ABETO STE C103*|**|**|*CARLSBAD*|*CA*|*United States*|*92011*|**|**|**|**|**|**|*All LLC Member(s)*|*
Kairos AI Project, Inc.*|*B20250208428*|*07/15/2025*|*DELAWARE*|*Active*|*Good*|*Nonprofit Corporation - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251491982*|*Jul 18 2025 11:33AM*|*501 W BROADWAY SUITE 1540*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*501 W BROADWAY SUITE 1540*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|**|**|**|**|**|**|**|*Charitable research
KAITLYN TRUBY INC*|*B20250209575*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*575 S 143RD AVE*|**|*GOODYEAR*|*AZ*|*United States*|*85338*|*575 S 143RD AVE*|**|**|*GOODYEAR*|*AZ*|*United States*|*85338*|**|**|**|**|**|**|**|*
Kaitlyn's Collectibles LLC*|*B20250209345*|*07/15/2025*|*VIRGINIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251491384*|*Jul 18 2025 10:36AM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*3107 SUMMERTIME LANE*|**|**|*CULVER CITY*|*CA*|*United States*|*90230*|**|**|**|**|**|**|*All LLC Member(s)*|*Online retailer
Kaizen Mariposa, LLC*|*B20250211844*|*07/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3010 WILSHIRE BLVD #208*|**|*LOS ANGELES*|*CA*|*United States*|*90010*|*3010 WILSHIRE BLVD #208*|**|**|*LOS ANGELES*|*CA*|*United States*|*90010*|**|**|**|**|**|**|*One Manager*|*
KaKaKa LLC*|*B20250209422*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1937 BLUEBELL DR*|**|*LIVERMORE*|*CA*|*United States*|*94551*|*1937 BLUEBELL DR*|**|**|*LIVERMORE*|*CA*|*United States*|*94551*|**|**|**|**|**|**|*All LLC Member(s)*|*
KAKOLO, LLC*|*B20250205710*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251480651*|*Jul 16 2025  3:26PM*|*3225 STEVENS CREEK BLVD*|**|*SAN JOSE*|*CA*|*United States*|*95117*|*3225 STEVENS CREEK BLVD*|**|**|*SAN JOSE*|*CA*|*United States*|*95117*|*3225 STEVENS CREEK BLVD*|**|*SAN JOSE*|*CA*|*United States*|*95117*|*One Manager*|*Real Estate Holding Co.
Kamello, Inc.*|*B20250207060*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4160 TEMESCAL CANYON ROAD, SUITE 507*|**|*CORONA*|*CA*|*United States*|*92883*|*4160 TEMESCAL CANYON ROAD, SUITE 507*|**|**|*CORONA*|*CA*|*United States*|*92883*|**|**|**|**|**|**|**|*
Kanan Puntambekar LLC*|*B20250210014*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1556 DARLENE AVE.*|**|*SAN JOSE*|*CA*|*United States*|*95125*|*1556 DARLENE AVE.*|**|**|*SAN JOSE*|*CA*|*United States*|*95125*|**|**|**|**|**|**|*All LLC Member(s)*|*
Kanary Eastern LLC*|*B20250210311*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 21ST ST*|*SUITE R*|*SACREAMENTO*|*CA*|*United States*|*95811*|*14071 PEYTON DRIVE*|*2456*|**|*CHINO HILLS*|*CA*|*United States*|*91709*|**|**|**|**|**|**|*One Manager*|*
Kanika Chawla Consulting, LLC*|*B20250208761*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*383 MUNDELL WAY*|**|*LOS ALTOS*|*CA*|*United States*|*94022*|*383 MUNDELL WAY*|**|**|*LOS ALTOS*|*CA*|*United States*|*94022*|**|**|**|**|**|**|*One Manager*|*
Kanone Design Inc*|*B20250209135*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9461 CHARLEVILLE BLVD*|*STE 258*|*BEVERLY HILLS*|*CA*|*United States*|*90212*|*9461 CHARLEVILLE BLVD*|*STE 258*|**|*BEVERLY HILLS*|*CA*|*United States*|*90212*|**|**|**|**|**|**|**|*
KAOSYS INC*|*B20250209006*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*721 KEARNEY ST*|**|*BENICIA*|*CA*|*United States*|*94510*|*721 KEARNEY ST*|**|**|*BENICIA*|*CA*|*United States*|*94510*|**|**|**|**|**|**|**|*
Kapatid Collective LLC*|*B20250206087*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19808 PARTHENIA STREET*|**|*NORTHRIDGE*|*CA*|*United States*|*91324*|*19808 PARTHENIA STREET*|**|**|*NORTHRIDGE*|*CA*|*United States*|*91324*|**|**|**|**|**|**|*All LLC Member(s)*|*
