ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
Medicalprep LLC*|*B20250150864*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*429 MYRTLE ST*|**|*REDWOOD CITY*|*CA*|*United States*|*94062*|*429 MYRTLE ST*|**|**|*REDWOOD CITY*|*CA*|*United States*|*94062*|**|**|**|**|**|**|*All LLC Member(s)*|*
MEDINGS HOME CARE LLC*|*B20250148015*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251224627*|*Jun  3 2025  7:45PM*|*123 W 220TH STREET*|**|*CARSON*|*CA*|*United States*|*90745*|*123 W 220TH STREET*|**|**|*CARSON*|*CA*|*United States*|*90745*|*123 W 220TH STREET*|**|*CARSON*|*CA*|*United States*|*90745*|*More Than One Manager*|*RESIDENTIAL CARE FACILITIES
MediRocket LLC*|*B20250147047*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*100 OCEANGATE*|*STE 1200*|*LONG BEACH*|*CA*|*United States*|*90802*|*100 OCEANGATE*|*STE 1200*|**|*LONG BEACH*|*CA*|*United States*|*90802*|**|**|**|**|**|**|*One Manager*|*
MediRunner LLC*|*B20250151674*|*06/05/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10209 SOUTH CENTRAL AVENUE*|*1038*|*LOS ANGELES*|*CA*|*United States*|*90002*|*10209 SOUTH CENTRAL AVENUE*|*1038*|**|*LOS ANGELES*|*CA*|*United States*|*90002*|**|**|**|**|**|**|*All LLC Member(s)*|*
Mediterranean Construction Inc*|*B20250150386*|*06/02/2025*|**|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2335 WARMLANDS AVE*|**|*VISTA*|*CA*|*United States*|*92084*|*2335 WARMLANDS AVE*|**|**|*VISTA*|*CA*|*United States*|*92084*|**|**|**|**|**|**|**|*
MediVend LLC*|*B20250129308*|*06/03/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8 THE GREEN*|*SUITE R*|*DOVER*|*DE*|*United States*|*19901*|*15260 VENTURA BLVD*|*#1200*|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|*15260 VENTURA BLVD*|*#1200*|*SHERMAN OAKS*|*CA*|*United States*|*91403*|**|*
Mednovo Inc.*|*B20250150103*|*06/04/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251236519*|*Jun  5 2025 11:26AM*|*25 MAUCHLY*|*SUITE 301*|*IRVINE*|*CA*|*United States*|*92618*|*25 MAUCHLY*|*SUITE 301*|**|*IRVINE*|*CA*|*United States*|*92618*|*25 MAUCHLY*|*SUITE 301*|*IRVINE*|*CA*|*United States*|*92618*|**|*Medical Products
MedSwipe LLC*|*B20250146653*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251221634*|*Jun  3 2025  1:49PM*|*5831 SEAWALK*|*SUITE 223*|*PLAYA VISTA*|*CA*|*United States*|*90094*|*5831 SEAWALK*|*SUITE 223*|**|*PLAYA VISTA*|*CA*|*United States*|*90094*|**|**|**|**|**|**|*One Manager*|*Online provider of medical education for healthcare professionals
MedTech Holdings LLC*|*B20250149157*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*620 COUNTRY CLUB DR*|**|*SAN LUIS OBISPO*|*CA*|*United States*|*93401*|*620 COUNTRY CLUB DR*|**|**|*SAN LUIS OBISPO*|*CA*|*United States*|*93401*|**|**|**|**|**|**|*All LLC Member(s)*|*
MedXcel Surgical LLC*|*B20250151187*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4653 ABRIJO RD*|**|*CAMERON PARK*|*CA*|*United States*|*95682*|*4653 ABRIJO RD*|**|**|*CAMERON PARK*|*CA*|*United States*|*95682*|**|**|**|**|**|**|*One Manager*|*
MEET TO NATRAJ HARI INC*|*B20250135725*|*06/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1702 UTE CT*|**|*FREMONT*|*CA*|*United States*|*94539*|*1702 UTE CT*|**|**|*FREMONT*|*CA*|*United States*|*94539*|**|**|**|**|**|**|**|*
MEET TO NATRAJ HEALTHY LLC*|*B20250149620*|*06/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1702 UTE CT*|**|*FREMONT*|*CA*|*United States*|*94539*|*1702 UTE CT*|**|**|*FREMONT*|*CA*|*United States*|*94539*|**|**|**|**|**|**|*One Manager*|*
Megalead Development Inc*|*B20250149330*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*17114 RIDGE  PARK DRIVE*|**|*HACIENDA HEIGHTS*|*CA*|*United States*|*91745*|*17114 RIDGE PARK DR*|**|**|*HACIENDA HEIGHTS*|*CA*|*United States*|*91745*|**|**|**|**|**|**|**|*
Megalithic Mastodon Records LLC*|*B20250151481*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*763 JOSEPH CT*|**|*NAPA*|*CA*|*United States*|*94558*|*763 JOSEPH CT*|**|**|*NAPA*|*CA*|*United States*|*94558*|**|**|**|**|**|**|*One Manager*|*
Megalotrip LLC*|*B20250151056*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19691 AUBURN CT*|**|*CUPERTINO*|*CA*|*United States*|*95014*|*19691 AUBURN CT*|**|**|*CUPERTINO*|*CA*|*United States*|*95014*|**|**|**|**|**|**|*More Than One Manager*|*
Megan L. LeCornu, D.M.D., II, Inc.*|*B20250147373*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251240311*|*Jun  5 2025  5:01PM*|*27891 SMYTH DR*|**|*SANTA CLARITA*|*CA*|*United States*|*91355*|*27891 SMYTH DR*|**|**|*SANTA CLARITA*|*CA*|*United States*|*91355*|*27891 SMYTH DR*|**|*SANTA CLARITA*|*CA*|*United States*|*91355*|**|*DENTISTRY
MEHLA ROAD SERVICE INC*|*B20250146300*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251218591*|*Jun  3 2025 10:20AM*|*12474 FIR ST*|**|*OAK HILLS*|*CA*|*United States*|*92344*|*12474 FIR ST*|**|**|*OAK HILLS*|*CA*|*United States*|*92344*|*12474 FIR ST*|**|*OAK HILLS*|*CA*|*United States*|*92344*|**|*Trucking
Mehraban Capital Inc*|*B20250150220*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251245175*|*Jun  6 2025  1:54PM*|*1246 COLDWATER CANYON DR*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*1246 COLDWATER CANYON DR*|**|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*1246 COLDWATER CANYON DR*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|**|*MORTGAGE BROKER
Melissa Cornish LLC*|*B20250147827*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*58 VIA BELARDO*|**|*GREENBRAE*|*CA*|*United States*|*94904*|*58 VIA BELARDO*|**|**|*GREENBRAE*|*CA*|*United States*|*94904*|**|**|**|**|**|**|*All LLC Member(s)*|*
MelMil Logistics LLC*|*B20250147955*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13036 SHERMAN WAY*|*APT 511*|*NORTH HOLLYWOOD*|*CA*|*United States*|*91605*|*13036 SHERMAN WAY*|*APT 511*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91605*|**|**|**|**|**|**|*All LLC Member(s)*|*
Meloncon and Co LLC*|*B20250146478*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2720 E 4TH ST APT C*|**|*LONG BEACH*|*CA*|*United States*|*90814*|*2720 E 4TH ST APT C*|**|**|*LONG BEACH*|*CA*|*United States*|*90814*|**|**|**|**|**|**|*All LLC Member(s)*|*
Melrose Group, Inc.*|*B20250150687*|*06/04/2025*|*TEXAS*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*550 EGRET BAY BLVD*|*SUITE 125*|*LEAGUE CITY*|*TX*|*United States*|*77573*|*550 EGRET BAY BLVD*|*SUITE 125*|**|*LEAGUE CITY*|*TX*|*United States*|*77573*|*1350 AMARONE WAY*|**|*SANTA MARIA*|*CA*|*United States*|*93458*|**|*
memoedge inc*|*B20250148284*|*06/05/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15375 BARRANCA PARKWAY,SUITE B-204 IRVINE*|**|*IRVINE*|*CA*|*United States*|*92618*|*15375 BARRANCA PARKWAY,SUITE B-204 IRVINE*|*STE B204*|**|*IRVINE*|*CA*|*United States*|*92618*|**|**|**|**|**|**|**|*
Mendocino Preservation Fund*|*B20250147956*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251236008*|*Jun  5 2025 10:45AM*|*10450 KELLY STREET*|**|*MENDOCINO*|*CA*|*United States*|*95460*|*PO BOX 1646*|**|**|*MENDOCINO*|*CA*|*United States*|*95460*|**|**|**|**|**|**|**|*
Mendocinos Build LLC*|*B20250145744*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4335 CEDARHURST CIR*|**|*LOS ANGELES*|*CA*|*United States*|*90027*|*4335 CEDARHURST CIR*|**|**|*LOS ANGELES*|*CA*|*United States*|*90027*|**|**|**|**|**|**|*All LLC Member(s)*|*
Mercedes G LLC*|*B20250148344*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11400 WEST OLYMPIC BLVD.*|*SUITE 200*|*LOS ANGELES*|*CA*|*United States*|*90064*|*11400 WEST OLYMPIC BLVD.*|*SUITE 200*|**|*LOS ANGELES*|*CA*|*United States*|*90064*|**|**|**|**|**|**|*All LLC Member(s)*|*
Merch Haus LLC*|*B20250150828*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Mercury Press Inc*|*B20250146350*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251244335*|*Jun  6 2025 12:20PM*|*405 SANTA ANITA RD*|**|*SANTA BARBARA*|*CA*|*United States*|*93105*|*405 SANTA ANITA RD*|**|**|*SANTA BARBARA*|*CA*|*United States*|*93105*|**|**|**|**|**|**|**|*Providing films and stories of excellence, integrity and inspiration
MERCURYUX*|*B20250148280*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*23121 LA CADENA DRIVE I-2*|**|*LAGUNA HILLS*|*CA*|*United States*|*92653*|*9040 TELSTAR AVE STE 127*|**|**|*EL MONTE*|*CA*|*United States*|*91731*|**|**|**|**|**|**|**|*
MERIDIAN PARK SOUTH BUILDING E, LLC*|*B20250146550*|*06/02/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1156 N. MOUNTAIN AVENUE*|**|*UPLAND*|*CA*|*United States*|*91786*|*PO BOX 670*|**|**|*UPLAND*|*CA*|*United States*|*91785*|**|**|**|**|**|**|**|*
Mermaid Manor LLC*|*B20250150405*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*999 N PACIFIC ST*|*UNIT A105*|*OCEANSIDE*|*CA*|*United States*|*92054*|*7355 GREENLEAF AVE*|*STE 204*|**|*WHITTIER*|*CA*|*United States*|*90602*|**|**|**|**|**|**|*One Manager*|*
MERSIN33 LLC*|*B20250149520*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*420 SMILAX RD #17*|**|*SAN MARCOS*|*CA*|*United States*|*92078*|*420 SMILAX RD #17*|**|**|*SAN MARCOS*|*CA*|*United States*|*92078*|**|**|**|**|**|**|*All LLC Member(s)*|*
Mervyn's Rose, Inc.*|*B20250147521*|*06/02/2025*|*DISTRICT OF COLUMBIA*|*Active*|*Good*|*Nonprofit Corporation - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3705 W PICO BLVD*|**|*LOS ANGELES*|*CA*|*United States*|*90019-3451*|*3705 W PICO BLVD*|**|**|*LOS ANGELES*|*CA*|*United States*|*90019-3451*|*3705 W PICO BLVD*|**|*LOS ANGELES*|*CA*|*United States*|*90019-3451*|**|*
Mesli & Associates LLC*|*B20250149290*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10063 LARCH AVE*|*F*|*BLOOMINGTON*|*CA*|*United States*|*92316*|*10063 LARCH AVE*|*F*|**|*BLOOMINGTON*|*CA*|*United States*|*92316*|**|**|**|**|**|**|*One Manager*|*
Messy Entertainment*|*B20250139992*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251223834*|*Jun  3 2025  4:49PM*|*1880 CENTURY PARK EAST., SUITE 1600*|**|*LOS ANGELES*|*CA*|*United States*|*90067*|*1880 CENTURY PARK EAST., SUITE 1600*|**|**|*LOS ANGELES*|*CA*|*United States*|*90067*|**|**|**|**|**|**|**|*To manage the rights and royalties associated with musical compositions.
Messy Tots Daycare LLC*|*B20250148216*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2010 EL CAMINO REAL*|*STE*|*SANTA CLARA*|*CA*|*United States*|*95050*|*2010 EL CAMINO REAL*|*STE*|**|*SANTA CLARA*|*CA*|*United States*|*95050*|**|**|**|**|**|**|*One Manager*|*
MetalMart International, LLC*|*B20250150318*|*06/04/2025*|*FLORIDA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1321 S. STATE COLLEGE BLVD.*|**|*FULLERTON*|*CA*|*United States*|*92831*|*1321 S. STATE COLLEGE BLVD.*|**|**|*FULLERTON*|*CA*|*United States*|*92831*|*1321 S. STATE COLLEGE BLVD.*|**|*FULLERTON*|*CA*|*United States*|*92831*|**|*
Metaphor Club*|*B20250146777*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251231718*|*Jun  4 2025  3:41PM*|*3230 HOLLYPARK DRIVE*|*APT #4*|*INGLEWOOD*|*CA*|*United States*|*90305*|*3230 HOLLYPARK DRIVE*|*APT #4*|**|*INGLEWOOD*|*CA*|*United States*|*90305*|*3230 HOLLYPARK DRIVE*|*APT #4*|*INGLEWOOD*|*CA*|*United States*|*90305*|**|*social media platform
Meteorite Cafe LLC*|*B20250149698*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*617 PARK ST*|**|*ALAMEDA*|*CA*|*United States*|*94501*|*617 PARK ST*|**|**|*ALAMEDA*|*CA*|*United States*|*94501*|**|**|**|**|**|**|*One Manager*|*
MeticulousWorld LLC*|*B20250148536*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5450 LAGUNA PARK DR*|**|*ELK GROVE*|*CA*|*United States*|*95758*|*5450 LAGUNA PARK DR*|**|**|*ELK GROVE*|*CA*|*United States*|*95758*|**|**|**|**|**|**|*One Manager*|*
Metoxos Ministries*|*B20250151175*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*936 W. 19TH STREET*|**|*SANTA ANA*|*CA*|*United States*|*92706*|*936 W. 19TH STREET*|**|**|*SANTA ANA*|*CA*|*United States*|*92706*|**|**|**|**|**|**|**|*
Mevan LLC*|*B20250146973*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3923 FOURTH AVE*|**|*SAN DIEGO*|*CA*|*United States*|*92103*|*3923 FOURTH AVE*|**|**|*SAN DIEGO*|*CA*|*United States*|*92103*|**|**|**|**|**|**|*All LLC Member(s)*|*
MEWT CAL LLC*|*B20250149251*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3790 ELMIRA AVE*|**|*CLAREMONT*|*CA*|*United States*|*91711*|*3790 ELMIRA AVE*|**|**|*CLAREMONT*|*CA*|*United States*|*91711*|**|**|**|**|**|**|*All LLC Member(s)*|*
Meyer-Michelman Properties, LLC*|*B20250145851*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3556 RAYMAR BLVD*|**|*CINCINNATI*|*OH*|*United States*|*45208*|*3556 RAYMAR BLVD*|**|**|*CINCINNATI*|*OH*|*United States*|*45208*|**|**|**|**|**|**|*More Than One Manager*|*
Mezati Properties, LLC.*|*B20250134299*|*06/05/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*50580 CALLE MENDOZA*|*UNIT 3*|*COACHELLA*|*CA*|*United States*|*92236*|*50580 CALLE MENDOZA*|*UNIT 3*|**|*COACHELLA*|*CA*|*United States*|*92236*|**|**|**|**|**|**|*One Manager*|*
Mezer Consulting Inc.*|*B20250146372*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Close*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4630 VAN NUYS BLVD.*|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|*4630 VAN NUYS BLVD.*|**|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|**|**|**|**|**|**|**|*
MG Citron Apartments HIL LLC*|*B20250150893*|*06/04/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251245760*|*Jun  6 2025  3:01PM*|*10505 SORRENTO VALLEY ROAD, SUITE 300*|**|*SAN DIEGO*|*CA*|*United States*|*92121*|*10505 SORRENTO VALLEY ROAD, SUITE 300*|**|**|*SAN DIEGO*|*CA*|*United States*|*92121*|*10505 SORRENTO VALLEY ROAD, SUITE 300*|**|*SAN DIEGO*|*CA*|*United States*|*92121*|**|*Real Estate Investment
MG Heating & Air Holding, LLC*|*B20250146738*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*110 COPPERWOOD WAY*|*STE O*|*OCEANSIDE*|*CA*|*United States*|*92058*|*110 COPPERWOOD WAY*|*STE O*|**|*OCEANSIDE*|*CA*|*United States*|*92058*|**|**|**|**|**|**|*One Manager*|*
MG Matters, LLC*|*B20250147303*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*530 ROYCE ST*|**|*ALTADENA*|*CA*|*United States*|*91001*|*401 EAST ROWLAND STREET*|**|**|*COVINA*|*CA*|*United States*|*91723*|**|**|**|**|**|**|*More Than One Manager*|*
MGH-LE TRANSPORTATION, LLC*|*B20250146251*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2054 E MADISON AVE*|**|*EL CAJON*|*CA*|*United States*|*92019*|*2054 E MADISON AVE*|**|**|*EL CAJON*|*CA*|*United States*|*92019*|**|**|**|**|**|**|*More Than One Manager*|*
MGM Legacy Fund*|*B20250142964*|*06/06/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*789 VIA DEL MONTE*|**|*PALOS VERDES ESTATES*|*CA*|*United States*|*90274*|*789 VIA DEL MONTE*|**|**|*PALOS VERDES ESTATES*|*CA*|*United States*|*90274*|**|**|**|**|**|**|**|*
MGY TRANSPORTATION LLC*|*B20250146604*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*505 W GRAVES AVE*|**|*MONTEREY PARK*|*CA*|*United States*|*91754*|*505 W GRAVES AVE*|**|**|*MONTEREY PARK*|*CA*|*United States*|*91754*|**|**|**|**|**|**|*One Manager*|*
MHM Property Acquisitions LLC*|*B20250151628*|*06/05/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251238177*|*Jun  5 2025  1:47PM*|*762 S MAIN ST , SUITE B*|**|*PIXLEY*|*CA*|*United States*|*93256*|*762 S MAIN ST , SUITE B*|**|**|*PIXLEY*|*CA*|*United States*|*93256*|*762 S MAIN ST , SUITE B*|**|*PIXLEY*|*CA*|*United States*|*93256*|*All LLC Member(s)*|*Buy,Renovate And Possibly Sell Or Rent Out
mHospital Buggy LLC*|*B20250148837*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8497 MOUNT WHITNEY AVE*|**|*DESERT HOT SPRINGS*|*CA*|*United States*|*92240*|*8497 MOUNT WHITNEY AVE*|**|**|*DESERT HOT SPRINGS*|*CA*|*United States*|*92240*|**|**|**|**|**|**|*One Manager*|*
Mi Dulce P'jel LLC*|*B20250148258*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*440 PALISADES ST.*|**|*PASADENA*|*CA*|*United States*|*91103*|*PO BOX 12041*|**|**|*LA CRESCENTA*|*CA*|*United States*|*91224*|**|**|**|**|**|**|*One Manager*|*
MI2CC, LLC*|*B20250149376*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13725 TRENTO PLACE*|**|*SAN DIEGO*|*CA*|*United States*|*92130*|*13725 TRENTO PLACE*|**|**|*SAN DIEGO*|*CA*|*United States*|*92130*|**|**|**|**|**|**|*One Manager*|*
MIAMEADOW LLC*|*B20250147821*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12750 CENTER CT DR S #400*|**|*CERRITOS*|*CA*|*United States*|*90703*|*646 E LANEY'S WAY*|**|**|*DRAPER*|*UT*|*United States*|*84020*|**|**|**|**|**|**|*One Manager*|*
