ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
JN CARGO LLC*|*B20250219182*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4785 W HAMMOND AVE*|**|*FRESNO*|*CA*|*United States*|*93722*|*4785 W HAMMOND AVE*|**|**|*FRESNO*|*CA*|*United States*|*93722*|**|**|**|**|**|**|*One Manager*|*
JN FREIGHTLINES LLC*|*B20250222381*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4033 KENNY DR*|**|*STOCKTON*|*CA*|*United States*|*95212*|*4033 KENNY DR*|**|**|*STOCKTON*|*CA*|*United States*|*95212*|**|**|**|**|**|**|*One Manager*|*
Joan C. Chen Physical Therapy Prof. Corp.*|*B20250214950*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2833 RIVERA DR*|**|*BURLINGAME*|*CA*|*United States*|*94010*|*2833 RIVERA DR*|**|**|*BURLINGAME*|*CA*|*United States*|*94010*|**|**|**|**|**|**|**|*
JobAI LLC*|*B20250215971*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1431 PACIFIC HIGHWAY*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1431 PACIFIC HIGHWAY*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|**|**|**|**|**|**|*All LLC Member(s)*|*
Joe Josts 3, LLC*|*B20250218343*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6251 E. DAYMAN ST.*|**|*LONG BEACH*|*CA*|*United States*|*90815*|*6251 E DAYMAN ST*|**|**|*LONG BEACH*|*CA*|*United States*|*90815*|**|**|**|**|**|**|*One Manager*|*
Joel Sebashtian Murillo Cargo LLC*|*B20250215827*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14236 MINNEHAHA ST*|**|*MISSION HILLS*|*CA*|*United States*|*91345*|*14236 MINNEHAHA ST*|**|**|*MISSION HILLS*|*CA*|*United States*|*91345*|**|**|**|**|**|**|*One Manager*|*
John Lockhart LLC*|*B20250219128*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*331 S SUNRISE WAY*|*APT P1*|*PALM SPRINGS*|*CA*|*United States*|*92262-0835*|*331 S SUNRISE WAY*|*APT P1*|**|*PALM SPRINGS*|*CA*|*United States*|*92262-0835*|**|**|**|**|**|**|*One Manager*|*
John Lofrese, MD, MPH Inc.*|*B20250212050*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251526349*|*Jul 23 2025  5:05PM*|*4761 32ND ST.*|**|*SAN DIEGO*|*CA*|*United States*|*92116*|*4761 32ND ST.*|**|**|*SAN DIEGO*|*CA*|*United States*|*92116*|**|**|**|**|**|**|**|*Medical Practice
John Vidovich Lincoln, LLC*|*B20250223858*|*07/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Johnson Adventures LLC*|*B20250221451*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*915 CHESAPEAKE PL*|**|*GILROY*|*CA*|*United States*|*95020*|*915 CHESAPEAKE PL*|**|**|*GILROY*|*CA*|*United States*|*95020*|**|**|**|**|**|**|*One Manager*|*
JOHNY FOOD CORNER INC*|*B20250220577*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2519 CORDELIA LN*|**|*TRACY*|*CA*|*United States*|*95377*|*2519 CORDELIA LN*|**|**|*TRACY*|*CA*|*United States*|*95377*|**|**|**|**|**|**|**|*
JOLLYBHAI LLC*|*B20250216968*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*455 E NEES AVE APT 167*|**|*FRESNO*|*CA*|*United States*|*93720*|*455 E NEES AVE APT 167*|**|**|*FRESNO*|*CA*|*United States*|*93720*|**|**|**|**|**|**|*One Manager*|*
JONATHAN DYE, DDS, INC.*|*B20250220589*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1626 PALO ALTO ST*|*APT 102*|*LOS ANGELES*|*CA*|*United States*|*90026*|*1626 PALO ALTO ST*|*APT 102*|**|*LOS ANGELES*|*CA*|*United States*|*90026*|**|**|**|**|**|**|**|*
Jonathan's Detailing Services*|*B20250218842*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18212 WALL ST*|**|*CARSON*|*CA*|*United States*|*90746*|*18212 WALL ST*|**|**|*CARSON*|*CA*|*United States*|*90746*|**|**|**|**|**|**|**|*
Jones Bros. Solar Farm 2, LLC*|*B20250219403*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*580 N WILMA AVE*|*STE H*|*RIPON*|*CA*|*United States*|*95366*|*580 N WILMA AVE*|*STE H*|**|*RIPON*|*CA*|*United States*|*95366*|**|**|**|**|**|**|*More Than One Manager*|*
JONGGANNA WHOLESALE INC*|*B20250221080*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3001 BEVERLY BLVD*|*APT 303*|*LOS ANGELES*|*CA*|*United States*|*90057*|*3001 BEVERLY BLVD*|*APT 303*|**|*LOS ANGELES*|*CA*|*United States*|*90057*|**|**|**|**|**|**|**|*
JongLuu Group, LLC*|*B20250224395*|*07/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Jorge Rocha DDS, Inc.*|*B20250217691*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251532319*|*Jul 24 2025  1:56PM*|*1339 SANTA ELISABETH AVE*|**|*CHULA VISTA*|*CA*|*United States*|*91913*|*1339 SANTA ELISABETH AVE*|**|**|*CHULA VISTA*|*CA*|*United States*|*91913*|**|**|**|**|**|**|**|*DENTISTRY
JOSE DE ARIMATEA CORP.*|*B20250220071*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|**|*
Jose Gutierrez Safety Consultant Inc.*|*B20250217663*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251526698*|*Jul 23 2025  6:01PM*|*1308 E COLORADO BLVD, UNIT 3405*|**|*PASADENA*|*CA*|*United States*|*91106*|*1308 E COLORADO BLVD*|*UNIT 3405*|**|*PASADENA*|*CA*|*United States*|*91106*|*1308 E COLORADO BLVD, UNIT 3405*|**|*PASADENA*|*CA*|*United States*|*91106*|**|*Safety consulting
Jose Management Group LLC*|*B20250217919*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*38651 STANRIDGE AVE*|**|*PALMDALE*|*CA*|*United States*|*93550*|*38651 STANRIDGE AVE*|**|**|*PALMDALE*|*CA*|*United States*|*93550*|**|**|**|**|**|**|*One Manager*|*
JOSHUA ABAYGAR INC*|*B20250216025*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*135 E FULLERTON AVE*|**|*GLENDALE HTS*|*IL*|*United States*|*60139*|*135 E FULLERTON AVE*|**|**|*GLENDALE HTS*|*IL*|*United States*|*60139*|**|**|**|**|**|**|**|*
Journey Capital LLC*|*B20250217676*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251526189*|*Jul 23 2025  4:45PM*|*1471 RANCHO HILLS DR*|**|*CHINO HILLS*|*CA*|*United States*|*91709*|*1471 RANCHO HILLS DR*|**|**|*CHINO HILLS*|*CA*|*United States*|*91709*|*1471 RANCHO HILLS DR*|**|*CHINO HILLS*|*CA*|*United States*|*91709*|*All LLC Member(s)*|*The LLC will be a private money lender.
Journey on the Rocks LLC*|*B20250222020*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251542322*|*Jul 26 2025  8:41AM*|*16502 CASA GRANDE AVENUE UNIT 525*|**|*FONTANA*|*CA*|*United States*|*92336*|*16502 CASA GRANDE AVENUE UNIT 525*|**|**|*FONTANA*|*CA*|*United States*|*92336*|**|**|**|**|**|**|*One Manager*|*My business is Mobile Bartending
Joy KindCare, LLC*|*B20250218083*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251531076*|*Jul 24 2025 12:12PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Daycare
JOYCE J MCCOLLUM INC*|*B20250221952*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30763*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30763*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|**|*
JOYDE LLC*|*B20250216780*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*926 S ROBERTS ST*|*APT 1*|*ANAHEIM*|*CA*|*United States*|*92802*|*926 S ROBERTS ST*|*APT 1*|**|*ANAHEIM*|*CA*|*United States*|*92802*|**|**|**|**|**|**|*All LLC Member(s)*|*
JOYERIA TORRES SOCCER SPORT, INC*|*B20250217854*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*777 SEBASTOPOL RD*|*B*|*SANTA ROSA*|*CA*|*United States*|*95407*|*777 SEBASTOPOL RD*|*B*|**|*SANTA ROSA*|*CA*|*United States*|*95407*|**|**|**|**|**|**|**|*
Joyful EdTech LLC*|*B20250222798*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251541516*|*Jul 25 2025  6:17PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
Joyful Journey LLC*|*B20250217183*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*22842 SERRA DRIVE*|**|*CARSON*|*CA*|*United States*|*90745*|*22842 SERRA DRIVE*|**|**|*CARSON*|*CA*|*United States*|*90745*|**|**|**|**|**|**|*All LLC Member(s)*|*
Joyful Journeys Care LLC*|*B20250220890*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1336 CALLE TEMPRA*|**|*CHULA VISTA*|*CA*|*United States*|*91911*|*1336 CALLE TEMPRA*|**|**|*CHULA VISTA*|*CA*|*United States*|*91911*|**|**|**|**|**|**|*One Manager*|*
JP 18 LLC*|*B20250216567*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*121 NORTH CROFT AVENUE*|*103*|*LOS ANGELES*|*CA*|*United States*|*90048*|*121 NORTH CROFT AVENUE*|*#103*|**|*LOS ANGELES*|*CA*|*United States*|*90048*|**|**|**|**|**|**|*One Manager*|*
JP Auto & Storage LLC*|*B20250221091*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7211 CARRIAGE DR*|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95621*|*7211 CARRIAGE DR*|**|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95621*|**|**|**|**|**|**|*One Manager*|*
JP COFFEE GROUP CORP*|*B20250221277*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*415 E AVENIDA PICO*|*SUITE N2*|*SAN CLEMENTE*|*CA*|*United States*|*92672*|*415 E AVENIDA PICO*|*SUITE N2*|**|*SAN CLEMENTE*|*CA*|*United States*|*92672*|**|**|**|**|**|**|**|*
JP NAILS SPA INC*|*B20250222140*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2099 S ATLANTIC BLVD STE H*|**|*MONTEREY PARK*|*CA*|*United States*|*91754*|*2099 S ATLANTIC BLVD STE H*|**|**|*MONTEREY PARK*|*CA*|*United States*|*91754*|**|**|**|**|**|**|**|*
JP5 PEST CONTROL INC*|*B20250217459*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15212 UPTON AVE*|**|*SAN LEANDRO*|*CA*|*United States*|*94578*|*15212 UPTON AVE*|**|**|*SAN LEANDRO*|*CA*|*United States*|*94578*|**|**|**|**|**|**|**|*
JPDC Inc*|*B20250218383*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
JPM Christopher shipping and delivery LLC*|*B20250216988*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3446 ALSACE AVE*|**|*LOS ANGELES*|*CA*|*United States*|*90016*|*3446 ALSACE AVE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90016*|**|**|**|**|**|**|*All LLC Member(s)*|*
JPSOFT LLC*|*B20250217657*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*812 BEECH ST UNIT A*|**|*TEHACHAPI*|*CA*|*United States*|*93561*|*812 BEECH ST UNIT A*|**|**|*TEHACHAPI*|*CA*|*United States*|*93561*|**|**|**|**|**|**|*One Manager*|*
JQCreative&Co LLC*|*B20250214304*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251536124*|*Jul 25 2025  8:16AM*|*3334 E COAST HIGHWAY*|*722*|*CORONA DEL MAR*|*CA*|*United States*|*92625*|*3334 E COAST HIGHWAY*|*722*|**|*CORONA DEL MAR*|*CA*|*United States*|*92625*|**|**|**|**|**|**|*All LLC Member(s)*|*
JR LOGISTIC & SERVICES LLC*|*B20250220337*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1210 PIEDMONT*|**|*IRVINE*|*CA*|*United States*|*92620*|*1210 PIEDMONT*|**|**|*IRVINE*|*CA*|*United States*|*92620*|**|**|**|**|**|**|*One Manager*|*
JRD Medical Group*|*B20250200668*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*438 E. KATELLA AVE*|*STE 226*|*ORANGE*|*CA*|*United States*|*92867*|*438 E. KATELLA AVE*|*STE 226*|**|*ORANGE*|*CA*|*United States*|*92867*|**|**|**|**|**|**|**|*
JS Collectibles, LLC*|*B20250224102*|*07/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9714 RIM ROCK CIRCLE*|**|*LOOMIS*|*CA*|*United States*|*95650*|*9714 RIM ROCK CIRCLE*|**|**|*LOOMIS*|*CA*|*United States*|*95650*|**|**|**|**|**|**|*One Manager*|*
J'S ELECTRIC LLC*|*B20250217023*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9024 ROUND TABLE CIRCLE*|**|*JURAPA VALLEY*|*CA*|*United States*|*92509*|*9024 ROUND TABLE CIRCLE*|**|**|*JURAPA VALLEY*|*CA*|*United States*|*92509*|**|**|**|**|**|**|*One Manager*|*
JS Food Management Inc*|*B20250217599*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Close*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251533967*|*Jul 24 2025  4:20PM*|*9792 19TH ST*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91737*|*271 E WORKMAN ST.*|*STE. #106*|**|*COVINA*|*CA*|*United States*|*91723*|*9792 19TH ST*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91737*|**|*Pizzeria
J's Heating and Air Conditioning LLC*|*B20250221313*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
JSD Boxes LLC*|*B20250220442*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*654 E SAN YSIDRO BLVD*|**|*SAN YSIDRO*|*CA*|*United States*|*92173*|*654 E SAN YSIDRO BLVD*|**|**|*SAN YSIDRO*|*CA*|*United States*|*92173*|**|**|**|**|**|**|*One Manager*|*
JSF TRADING INC*|*B20250221214*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*21 FIRESTONE*|**|*IRVINE*|*CA*|*United States*|*92614*|*21 FIRESTONE*|**|**|*IRVINE*|*CA*|*United States*|*92614*|**|**|**|**|**|**|**|*
jsilos LLC*|*B20250218553*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*455 MARKET ST STE 1940 #906783*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*455 MARKET ST STE 1940 #906783*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|**|**|**|**|**|**|*All LLC Member(s)*|*
JSong Marketing*|*B20250216202*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11152 WOODLEY AVE*|**|*GRANADA HILLS*|*CA*|*United States*|*91344*|*11152 WOODLEY AVE*|**|**|*GRANADA HILLS*|*CA*|*United States*|*91344*|**|**|**|**|**|**|**|*
JSPARK ELECTRIC INC*|*B20250221177*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*43342 CAROL DR*|**|*LANCASTER*|*CA*|*United States*|*93535*|*43342 CAROL DR*|**|**|*LANCASTER*|*CA*|*United States*|*93535*|**|**|**|**|**|**|**|*
JSS TRANSPORT INC*|*B20250220385*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*28377 ENCANTO DR A 103*|**|*MENIFEE*|*CA*|*United States*|*92586*|*28377 ENCANTO DR A 103*|**|**|*MENIFEE*|*CA*|*United States*|*92586*|**|**|**|**|**|**|**|*
JT Industrial Solutions LLC*|*B20250216526*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9245 LAGUNA SPRINGS DR*|**|*ELK GROVE*|*CA*|*United States*|*95758*|*9245 LAGUNA SPRINGS DR*|**|**|*ELK GROVE*|*CA*|*United States*|*95758*|**|**|**|**|**|**|*One Manager*|*
JT Maintenance Services LLC*|*B20250214497*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251540459*|*Jul 25 2025  3:34PM*|*15057 PADDOCK ST*|**|*SYLMAR*|*CA*|*United States*|*91342*|*15057 PADDOCK ST*|**|**|*SYLMAR*|*CA*|*United States*|*91342*|*15057 PADDOCK ST*|**|*SYLMAR*|*CA*|*United States*|*91342*|*One Manager*|*MAINTENANCE AND CLEANING SERVICES
JTofiJr LLC*|*B20250222206*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9087 FANEGA COURT*|**|*ELK GROVE*|*CA*|*United States*|*95758*|*88 PARK ST*|*#414*|**|*DALY CITY*|*CA*|*United States*|*94014*|**|**|**|**|**|**|*One Manager*|*
Juan A Ruiz A Day in My Life LLC*|*B20250215794*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1226 E 73RD ST,*|**|*LOS ANGELES*|*CA*|*United States*|*90001*|*1226 E 73RD ST,*|**|**|*LOS ANGELES*|*CA*|*United States*|*90001*|**|**|**|**|**|**|*All LLC Member(s)*|*
Judette Eloi Tutoring LLC*|*B20250216213*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*980 WEST 6TH STREET*|**|*ONTARIO*|*CA*|*United States*|*91762*|*980 WEST 6TH STREET*|**|**|*ONTARIO*|*CA*|*United States*|*91762*|**|**|**|**|**|**|*One Manager*|*
Judge Bros LLC*|*B20250220083*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2026 VALOR PL*|**|*MANTECA*|*CA*|*United States*|*95337*|*2026 VALOR PL*|**|**|*MANTECA*|*CA*|*United States*|*95337*|**|**|**|**|**|**|*One Manager*|*
Judyco Commerce LLC*|*B20250221558*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1479 WYATT CT*|**|*SAN DIEGO*|*CA*|*United States*|*92154*|*1479 WYATT CT*|**|**|*SAN DIEGO*|*CA*|*United States*|*92154*|**|**|**|**|**|**|*One Manager*|*
JUEN HAZ INC*|*B20250217929*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*120 VANTIS DR STE 300*|**|*ALISO VIEJO*|*CA*|*United States*|*92656*|*120 VANTIS DR STE 300*|**|**|*ALISO VIEJO*|*CA*|*United States*|*92656*|**|**|**|**|**|**|**|*
