ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
MARDEY LLC*|*B20250166823*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6634 VINELAND AV*|*1-A*|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|*6634 VINELAND AV*|*1-A*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|**|**|**|**|**|**|*One Manager*|*
Mare Grise LLC*|*B20250171272*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1901 AVENUE OF THE STARS*|*SUITE 700*|*LOS ANGELES*|*CA*|*United States*|*90067*|*1901 AVENUE OF THE STARS*|*SUITE 700*|**|*LOS ANGELES*|*CA*|*United States*|*90067*|**|**|**|**|**|**|*All LLC Member(s)*|*
MARGUSH LLC*|*B20250171226*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5206 RIDGEGATE WAY*|**|*FAIR OAKS*|*CA*|*United States*|*95628*|*5206 RIDGEGATE WAY*|**|**|*FAIR OAKS*|*CA*|*United States*|*95628*|**|**|**|**|**|**|*One Manager*|*
MARIACHI TRANSPORT LLC*|*B20250172838*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19009 S LAUREL PARK RD*|*SPC236*|*COMPTON*|*CA*|*United States*|*90220*|*3377 CALIFORNIA AVE*|**|**|*SIGNAL HILL*|*CA*|*United States*|*90755*|**|**|**|**|**|**|*One Manager*|*
MARIC CORPORATION*|*B20250169153*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251310737*|*Jun 18 2025  2:52PM*|*17025 DEARBORN ST*|**|*NORTHRIDGE*|*CA*|*United States*|*91325*|*17025 DEARBORN ST*|**|**|*NORTHRIDGE*|*CA*|*United States*|*91325*|*17025 DEARBORN ST*|**|*NORTHRIDGE*|*CA*|*United States*|*91325*|**|*MARKETING
Marie Miao Coaching LLC*|*B20250158070*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3306 YORBA LINDA BLVD*|*#123*|*FULLERTON*|*CA*|*United States*|*92831*|*3306 YORBA LINDA BLVD*|*#123*|**|*FULLERTON*|*CA*|*United States*|*92831*|**|**|**|**|**|**|*One Manager*|*
Mariemont Insurance, Inc.*|*B20250168532*|*06/17/2025*|*OHIO*|*Inactive*|*Good*|*Foreign Name Registration*|*Foreign*|**|*Good*|*Good*|*Good*|*2025-06-17 14:13:44.680*|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Mariemont Insurance, Inc.*|*B20250169500*|*06/17/2025*|*OHIO*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251319803*|*Jun 20 2025  6:11AM*|*5725 DRAGON WAY*|*#200*|*CINCINNATI*|*OH*|*United States*|*45227*|*5725 DRAGON WAY*|*#200*|**|*CINCINNATI*|*OH*|*United States*|*45227*|**|**|**|**|**|**|**|*Independent Insurance Agency.
Maries wallpaper LLC*|*B20250166629*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*201 W THIRD ST.*|**|*SAN DIMAS*|*CA*|*United States*|*91773*|*201 W THIRD ST.*|**|**|*SAN DIMAS*|*CA*|*United States*|*91773*|**|**|**|**|**|**|*All LLC Member(s)*|*
Marie's, Inc.*|*B20250170690*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Mariia Construction*|*B20250172161*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6151 RADFORD AVE*|*APT 647*|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|*6151 RADFORD AVE*|*APT 647*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|**|**|**|**|**|**|**|*
Marina Drive Investments, LLC*|*B20250172354*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*90 UPLAND DRIVE*|**|*PETALUMA*|*CA*|*United States*|*94952*|*90 UPLAND DRIVE*|**|**|*PETALUMA*|*CA*|*United States*|*94952*|**|**|**|**|**|**|*One Manager*|*
MARINE BAY APT, LLC*|*B20250167839*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13330 BLOOMFIELD AVE*|*220*|*NORWALK*|*CA*|*United States*|*90650*|*13330 BLOOMFIELD AVE*|*220*|**|*NORWALK*|*CA*|*United States*|*90650*|**|**|**|**|**|**|*One Manager*|*
Mariner Ridge Partners LLC*|*B20250173758*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*160 BAY ST*|*2006*|*SAN FRANCISCO*|*CA*|*United States*|*94133*|*160 BAY ST*|*2006*|**|*SAN FRANCISCO*|*CA*|*United States*|*94133*|**|**|**|**|**|**|*One Manager*|*
Marineros Coins LLC*|*B20250169061*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*435 S KENMORE AVE*|*215*|*LOS ANGELES*|*CA*|*United States*|*90020*|*435 S KENMORE AVE*|*215*|**|*LOS ANGELES*|*CA*|*United States*|*90020*|**|**|**|**|**|**|*One Manager*|*
Mariposa Health, LLC*|*B20250170992*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2973 HARBOR BLVD, #150*|*150*|*COSTA MESA*|*CA*|*United States*|*92626*|*2973 HARBOR BLVD, #150*|*150*|**|*COSTA MESA*|*CA*|*United States*|*92626*|**|**|**|**|**|**|*One Manager*|*
Mariucen Transportation LLC*|*B20250174614*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4725 AMBER LN*|*UNIT 2*|*SACRAMENTO*|*CA*|*United States*|*95841*|*4725 AMBER LN*|*UNIT 2*|**|*SACRAMENTO*|*CA*|*United States*|*95841*|**|**|**|**|**|**|*One Manager*|*
Mark Costopoulos, D.P.M., A Professional Corporation*|*B20250173132*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251322644*|*Jun 20 2025 12:57PM*|*608 N SEPULVEDA BLVD*|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|*608 N SEPULVEDA BLVD*|**|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|*608 N SEPULVEDA BLVD*|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|**|*Podiatry
Mark Lane, Inc.*|*B20250171795*|*06/18/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251321030*|*Jun 20 2025 10:13AM*|*47 INDIAN ROCK ROAD*|**|*SAN ANSELMO*|*CA*|*United States*|*94960*|*47 INDIAN ROCK ROAD*|**|**|*SAN ANSELMO*|*CA*|*United States*|*94960*|*47 INDIAN ROCK ROAD*|**|*SAN ANSELMO*|*CA*|*United States*|*94960*|**|*Cross border payments
MARKS LANE LLC*|*B20250173245*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7625 TURNER CT*|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95610*|*7625 TURNER CT*|**|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95610*|**|**|**|**|**|**|*All LLC Member(s)*|*
Marmara Logistics LLC*|*B20250167718*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251303374*|*Jun 17 2025  3:05PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*To provide trucking and freight transportation services
Marni Rothman Art LLC*|*B20250166933*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1031 MERCED ST.*|**|*BERKLEY*|*CA*|*United States*|*94707*|*1031 MERCED ST*|**|**|*BERKLEY*|*CA*|*United States*|*94707*|**|**|**|**|**|**|*One Manager*|*
Marquez Home Rentals LLC*|*B20250168064*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251305697*|*Jun 17 2025 10:24PM*|*8508 NORTHSHORE DRIVE*|**|*BAKERSFIELD*|*CA*|*United States*|*93312*|*8508 NORTHSHORE DRIVE*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93312*|**|**|**|**|**|**|*One Manager*|*Home Rental Business.
Marrow Field*|*B20250168375*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6038 SULTANA AVE*|**|*TEMPLE CITY*|*CA*|*United States*|*91780*|*6038 SULTANA AVE*|**|**|*TEMPLE CITY*|*CA*|*United States*|*91780*|**|**|**|**|**|**|**|*
MARSEL LLC*|*B20250166660*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10720 ROSCOE BLVD*|**|*SUN VALLEY*|*CA*|*United States*|*91352*|*10720 ROSCOE BLVD*|**|**|*SUN VALLEY*|*CA*|*United States*|*91352*|**|**|**|**|**|**|*All LLC Member(s)*|*
MarshallsMobileDetailServices LLC*|*B20250166377*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*840 E TRAVIS BLVD*|*202*|*FAIRFIELD*|*CA*|*United States*|*94533*|*840 E TRAVIS BLVD*|*202*|**|*FAIRFIELD*|*CA*|*United States*|*94533*|**|**|**|**|**|**|*All LLC Member(s)*|*
Marshmallow Marketing LLC*|*B20250170282*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251313017*|*Jun 18 2025 10:07PM*|*151 CALDERON AVE*|*173*|*MOUNTAIN VIEW*|*CA*|*United States*|*94041*|*151 CALDERON AVE*|*173*|**|*MOUNTAIN VIEW*|*CA*|*United States*|*94041*|**|**|**|**|**|**|*All LLC Member(s)*|*Creative marketing agency offering social media, content creation, and d
Martha Nino LLC*|*B20250168675*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1015 KING STREET*|**|*SANTA CRUZ*|*CA*|*United States*|*95060*|*PO BOX 360*|**|**|*SANTA CRUZ*|*CA*|*United States*|*95061*|**|**|**|**|**|**|*All LLC Member(s)*|*
Martin & Pleasance North America Inc.*|*B20250174210*|*06/20/2025*|*WASHINGTON*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7609 BIRCH BAY DR BLAINE*|*UNIT 108*|*BLAINE*|*WA*|*United States*|*98230-9016*|*4550 BIRCH BAY LYNDEN ROAD*|*PMB 1188*|**|*BLAINE*|*WA*|*United States*|*98230*|**|**|**|**|**|**|**|*
MARTINEZ CLEANING INC*|*B20250175226*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*601 1/2 W 48 ST*|**|*LOS ANGELES*|*CA*|*United States*|*90037*|*601 1/2 W 48 ST*|**|**|*LOS ANGELES*|*CA*|*United States*|*90037*|**|**|**|**|**|**|**|*
Martinez Enterprises LLC*|*B20250171773*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1800 CALIFORNIA ST APT 8*|**|*MOUNTAIN VIEW*|*CA*|*United States*|*94041*|*1800 CALIFORNIA ST APT 8*|**|**|*MOUNTAIN VIEW*|*CA*|*United States*|*94041*|**|**|**|**|**|**|*One Manager*|*
Martinez Fueling Construction*|*B20250174588*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*659 VANDERGRIFT LN.*|**|*POMONA*|*CA*|*United States*|*91766*|*659 VANDERGRIFT LN.*|**|**|*POMONA*|*CA*|*United States*|*91766*|**|**|**|**|**|**|**|*
MARVLS LLC*|*B20250173775*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*20143 SOMERSET DR*|**|*CUPERTINO*|*CA*|*United States*|*95014*|*20143 SOMERSET DR*|**|**|*CUPERTINO*|*CA*|*United States*|*95014*|**|**|**|**|**|**|*All LLC Member(s)*|*
Mary Po and Co LLC*|*B20250172088*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251318036*|*Jun 19 2025  4:03PM*|*455 MARKET ST STE 1940 #408258*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*455 MARKET ST STE 1940 #408258*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*455 MARKET ST STE 1940 #408258*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*All LLC Member(s)*|*Cleaning laboratories and medical offices
Mary Youssef, MD, PC*|*B20250173263*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251323695*|*Jun 20 2025  2:55PM*|*921 WESTWOOD BLVD STE 226*|**|*LOS ANGELES*|*CA*|*United States*|*90024*|*921 WESTWOOD BLVD STE 226*|**|**|*LOS ANGELES*|*CA*|*United States*|*90024*|*921 WESTWOOD BLVD STE 226*|**|*LOS ANGELES*|*CA*|*United States*|*90024*|**|*Medicine
MaryElla Inc.*|*B20250173762*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11130 OTSEGO ST*|*333*|*NORTH HOLLYWOOD*|*CA*|*United States*|*91601*|*11130 OTSEGO ST*|*333*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91601*|**|**|**|**|**|**|**|*
MAS3RATI KY LLC*|*B20250170594*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30168*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30168*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|*All LLC Member(s)*|*
Masa y Taza LLC*|*B20250171416*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Masini LLC*|*B20250171230*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*978 AUSTIN CT*|**|*SAN JACINTO*|*CA*|*United States*|*92583*|*978 AUSTIN CT*|**|**|*SAN JACINTO*|*CA*|*United States*|*92583*|**|**|**|**|**|**|*One Manager*|*
Mason T Constructon & Engineering*|*B20250167481*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*33 WEST BORT STREET, SUITE 201*|**|*LONG BEACH*|*CA*|*United States*|*90805*|*33 WEST BORT STREET, SUITE 201*|**|**|*LONG BEACH*|*CA*|*United States*|*90805*|**|**|**|**|**|**|**|*
Massage & Beauty Services LLC*|*B20250174998*|*06/20/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*30 N GOULD ST*|*STE R*|*SHERIDAN*|*WY*|*United States*|*82801*|*30 N GOULD ST*|*STE R*|**|*SHERIDAN*|*WY*|*United States*|*82801*|**|**|**|**|**|**|**|*
MASSING FAMILY OFFICE LLC*|*B20250167915*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4851 S. SANTA FE AVE.*|**|*VERNON*|*CA*|*United States*|*90058*|*4851 S. SANTA FE AVE.*|**|**|*VERNON*|*CA*|*United States*|*90058*|**|**|**|**|**|**|*All LLC Member(s)*|*
MASSING SYSTEMS LLC*|*B20250167927*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4851 S. SANTA FE AVE.*|**|*VERNON*|*CA*|*United States*|*90058*|*4851 S. SANTA FE AVE.*|**|**|*VERNON*|*CA*|*United States*|*90058*|**|**|**|**|**|**|*All LLC Member(s)*|*
Materielle LLC*|*B20250167684*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251314782*|*Jun 19 2025 10:32AM*|*66226 AVENIDA BARONA*|**|*DESERT HOT SPRINGS*|*CA*|*United States*|*92240*|*66226 AVENIDA BARONA*|**|**|*DESERT HOT SPRINGS*|*CA*|*United States*|*92240*|**|**|**|**|**|**|*One Manager*|*PERFORMER AND EVENTS PROMOTION
Matty Pancakes, LLC*|*B20250166815*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16899 AVENIDA DE SANTA YNEZ*|**|*PACIFIC PALISADES*|*CA*|*United States*|*90272*|*16899 AVENIDA DE SANTA YNEZ*|**|**|*PACIFIC PALISADES*|*CA*|*United States*|*90272*|**|**|**|**|**|**|*All LLC Member(s)*|*
Maureen Armstrong Photography, LLC*|*B20250174934*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1533 KEEL DRIVE*|**|*CORONA DEL MAR*|*CA*|*United States*|*92625*|*1533 KEEL DRIVE*|**|**|*CORONA DEL MAR*|*CA*|*United States*|*92625*|**|**|**|**|**|**|*One Manager*|*
MAVALLI Inc*|*B20250166587*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14507 PLUMMER ST UNIT 1*|**|*PANORAMA CITY*|*CA*|*United States*|*91402*|*14507 PLUMMER ST UNIT 1*|**|**|*PANORAMA CITY*|*CA*|*United States*|*91402*|**|**|**|**|**|**|**|*
MAVMEDICAL*|*B20250168964*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*354 SANTA FE DR*|**|*ENCINITAS*|*CA*|*United States*|*92024*|*508 S OLA VIS*|**|**|*SAN CLEMENTE*|*CA*|*United States*|*92672*|**|**|**|**|**|**|**|*
MAVRICK TRUCKING INC*|*B20250169730*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251312292*|*Jun 18 2025  5:50PM*|*11104 BAKER LN*|**|*RIVERSIDE*|*CA*|*United States*|*92505*|*11104 BAKER LN*|**|**|*RIVERSIDE*|*CA*|*United States*|*92505*|**|**|**|**|**|**|**|*Trucking and Transportation Services
MAWLS LLC*|*B20250173913*|*06/20/2025*|*WASHINGTON*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*516 NW 60TH ST*|**|*SEATTLE*|*WA*|*United States*|*98107*|*516 NW 60TH ST*|**|**|*SEATTLE*|*WA*|*United States*|*98107*|**|**|**|**|**|**|**|*
MAX AURA SUPPLY LLC*|*B20250173938*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1320 VALWOOD ST*|**|*LA HABRA*|*CA*|*United States*|*90631*|*1320 VALWOOD ST*|**|**|*LA HABRA*|*CA*|*United States*|*90631*|**|**|**|**|**|**|*All LLC Member(s)*|*
Max Butterfield Media, LLC*|*B20250168894*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251306810*|*Jun 18 2025  9:07AM*|*3538 SHORELINE BLUFF LN*|**|*SAN DIEGO*|*CA*|*United States*|*92110*|*3538 SHORELINE BLUFF LN*|**|**|*SAN DIEGO*|*CA*|*United States*|*92110*|*3538 SHORELINE BLUFF LN*|**|*SAN DIEGO*|*CA*|*United States*|*92110*|*All LLC Member(s)*|*Online education, media content, digital products, and coaching services
MAX CRAFTING INC*|*B20250167947*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251302336*|*Jun 17 2025  1:34PM*|*627 W WILSON AVE*|**|*GLENDALE*|*CA*|*United States*|*91203*|*627 W WILSON AVE*|**|**|*GLENDALE*|*CA*|*United States*|*91203*|**|**|**|**|**|**|**|*OTHER SERVICES
MAX HUMPHREY INTERIOR DESIGN LLC*|*B20250172335*|*06/19/2025*|*OREGON*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*821 NW FLANDERS ST, #330*|**|*PORTLAND*|*OR*|*United States*|*97209*|*821 NW FLANDERS ST, #330*|**|**|*PORTLAND*|*OR*|*United States*|*97209*|**|**|**|**|**|**|**|*
Max OK LLC*|*B20250166260*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*17017 INDEPENDENCE WAY*|**|*YORBA LINDA*|*CA*|*United States*|*92886*|*17017 INDEPENDENCE WAY*|**|**|*YORBA LINDA*|*CA*|*United States*|*92886*|**|**|**|**|**|**|*One Manager*|*
Maxam Consulting LLC*|*B20250170711*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251314899*|*Jun 19 2025 10:42AM*|*447 17TH STREET*|*#1405*|*OAKLAND*|*CA*|*United States*|*94612*|*447 17TH STREET*|*#1405*|**|*OAKLAND*|*CA*|*United States*|*94612*|*447 17TH STREET*|*#1405*|*OAKLAND*|*CA*|*United States*|*94612*|*All LLC Member(s)*|*Engaging in any lawful business
Maxie Showstopper LLC*|*B20250172045*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251318968*|*Jun 19 2025  8:06PM*|*1151 N EUCLID ST*|*STE K*|*ANAHEIM*|*CA*|*United States*|*92801*|*17 LOMADA ST*|**|**|*RANCHO MISSION VIEJO*|*CA*|*United States*|*92694*|**|**|**|**|**|**|*One Manager*|*Pet Grooming
Maxx Tax Inc*|*B20250175261*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8210 RIDGEGATE CT*|**|*BAKERSFIELD*|*CA*|*United States*|*93313*|*8210 RIDGEGATE CT*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93313*|**|**|**|**|**|**|**|*
